title,score,developer,publisher,rom_name,size,running_total
The Walking Dead: Season Two Episode 4 - Amid the Ruins,7.4,Telltale Games,Telltale Games,,,
Adventures of Mana,7.3,MCF,Square Enix,,,
Hyperdimension Neptunia Re;Birth1,7.3,Felistella,Idea Factory,Hyperdimension Neptunia Re;Birth1 (USA).vpk,3.0 GiB,208.5 GiB
Frobisher Says!,7.3,Honeyslug Ltd,SCEA,,,
Knytt Underground,7.3,Nifflas Games,Ripstone,,,
MotorStorm RC,7.3,Evolution Studios,SCEA,,,
Reverie (2018),7.3,Rainbite,Rainbite,,,
SunFlowers,7.3,The Game Atelier,The Game Atelier,,,
Surge Deluxe,7.3,FuturLab,FuturLab,,,
Invizimals: The Resistance,7.3,Novarama,SCEA,,,
Senran Kagura Shinovi Versus,7.3,Tamsoft,XSEED Games,Senran Kagura Shinovi Versus (USA).vpk,1.9 GiB,210.4 GiB
Dariusburst: Chronicle Saviours,7.3,Pyramid,Degica,,,
Dead Nation,7.3,Housemarque,SCEA,,,
Gravity Crash Ultra,7.3,Just Add Water,Just Add Water,Gravity Rush (Europe).vpk,1.4 GiB,211.8 GiB
LEGO Jurassic World,7.3,TT Games,Warner Bros. Interactive Entertainment,LEGO Jurassic World (USA).vpk,1.5 GiB,213.3 GiB
LEGO Star Wars: The Force Awakens,7.3,TT Games,Warner Bros. Interactive Entertainment,LEGO Star Wars - The Force Awakens (USA).vpk,1.4 GiB,214.7 GiB
New Little King's Story,7.3,Konami,Konami,"New Little King's Story (Europe) (En,Fr,De,Es,It).vpk",659.5 MiB,215.3 GiB
Race the Sun,7.3,Flippfly,Flippfly,,,
Senran Kagura: Estival Versus,7.3,Tamsoft,XSEED Games,Senran Kagura - Estival Versus (Europe).vpk,3.1 GiB,218.4 GiB
ZEN Pinball 2,7.3,Zen Studios,Zen Studios,,,
1001 Spikes,7.2,Nicalis,Nicalis,,,
Dynasty Warriors 8 Empires,7.2,Omega Force,Koei Tecmo Games,Dynasty Warriors Next (Europe).vpk,1.4 GiB,219.8 GiB
Hyperdimension Neptunia Re;Birth3: V Generation,7.2,Felistella,Idea Factory,Hyperdimension Neptunia Re;Birth3 - V Generation (USA).vpk,2.7 GiB,222.6 GiB
Joe Danger 2: The Movie,7.2,Hello Games,Microsoft Game Studios,,,
Ninja Gaiden Sigma,7.2,Team Ninja,Tecmo Koei Games,Ninja Gaiden Sigma (USA).vpk,2.1 GiB,224.7 GiB
PulzAR,7.2,XDEV,SCEA,,,
Shutshimi,7.2,Neon Deity Games,Choice Provisions,,,
Thomas Was Alone,7.2,Mike Bithell,Curve Studios,"Thomas Was Alone (USA) (En,Fr,Es).vpk",124.5 MiB,224.8 GiB
Warriors Orochi 3 Ultimate,7.2,Omega Force,Koei Tecmo Games,,,
Amnesia: Memories,7.2,Idea Factory,Idea Factory,,,
Another World: 20th Anniversary Edition,7.2,Bulkypix,Bulkypix,,,
Dynasty Warriors 8: Xtreme Legends - Complete Edition,7.2,Omega Force,Tecmo Koei Games,Dynasty Warriors 8 - Xtreme Legends Complete Edition (USA).vpk,3.3 GiB,228.1 GiB
Gravity Rush: Military Pack,7.2,SCE Japan Studio,SCEA,Gravity Rush (Europe).vpk,1.4 GiB,229.5 GiB
Smart as...,7.2,XDEV,SCEA,"Smart as... (Europe) (En,Fr,De,It,Nl).vpk",1.5 GiB,231.0 GiB
Sparkle,7.2,MythPeople,10tons,,,
The House in Fata Morgana,7.2,Novectacle,MangaGamer,,,
Earth Defense Force 2017 Portable,7.2,Sandlot,D3Publisher,Earth Defense Force 2 - Invaders From Planet Space (USA).vpk,280.3 MiB,231.3 GiB
Escape Plan (2012),7.2,Fun Bits,SCEA,,,
Haunt the House: Terrortown,7.2,SFB Games,SFB Games,,,
Hohokum,7.2,Honeyslug Ltd,SCEA,,,
Hyperdimension Neptunia U: Action Unleashed,7.2,Tamsoft,Idea Factory,Hyperdimension Neptunia U - Action Unleashed (USA).vpk,1.5 GiB,232.8 GiB
Ragnarok Odyssey,7.2,Game Arts,XSEED Games,Ragnarok Odyssey (USA).vpk,1.0 GiB,233.8 GiB
Dynasty Warriors Next,7.2,Omega Force,Tecmo Koei Games,Dynasty Warriors Next (Europe).vpk,1.4 GiB,235.3 GiB
Hakuoki: Edo Blossoms,7.2,Otomate,Idea Factory,,,
NOVA-111,7.2,Funktronic Labs,Curve Studios,,,
One Piece: Unlimited World Red,7.2,Ganbarion,Bandai Namco Games,"One Piece - Unlimited World Red (USA) (En,Ja).vpk",181.5 MiB,235.4 GiB
Sword Art Online: Hollow Fragment,7.2,Aquria,Bandai Namco Games,"Sword Art Online - Hollow Realization (Europe) (En,Fr,De,Es,It).vpk",2.8 GiB,238.3 GiB
Touch My Katamari,7.2,Bandai Namco Games,Namco Bandai Games,Touch My Katamari (USA).vpk,590.0 MiB,238.8 GiB
Dustforce,7.1,Hitbox ,Hitbox ,,,
Monster Monpiece,7.1,Compile Heart,Idea Factory,,,
Invizimals: The Alliance,7.1,Novarama,SCEA,,,
