title,score,developer,publisher,rom_name,size,running_total
Scooby-Doo! and the Spooky Swamp,8.8,Torus Games,Warner Bros. Interactive Entertainment,"Scooby-Doo! and the Spooky Swamp (USA) (En,Fr,Es).iso",1.2 GiB,163.5 GiB
Tiger Woods PGA Tour 2003,8.8,EA Sports,EA Sports,Tiger Woods PGA Tour 2003 (USA).iso,2.3 GiB,165.8 GiB
Tiger Woods PGA Tour 2005,8.8,EA Sports,EA Sports,Tiger Woods PGA Tour 2005 (USA).iso,4.3 GiB,170.1 GiB
Virtua Fighter 4: Evolution,8.8,Sega,Sega,Virtua Fighter 4 - Evolution (USA).iso,1.5 GiB,171.6 GiB
Dragon Quest VIII: Journey of the Cursed King,8.8,Level 5,Square Enix,Dragon Quest VIII - Journey of the Cursed King (USA).iso,3.9 GiB,175.5 GiB
Metal Gear Solid 2: Substance,8.8,KCEJ,Konami,Metal Gear Solid 2 - Substance (USA).iso,6.0 GiB,181.5 GiB
Metal Gear Solid 3: Subsistence,8.8,Kojima Productions,Konami,"Metal Gear Solid 3 - Subsistence (USA) (En,Es) (Disc 3) (Existence) (Limited Edition).iso",11.5 GiB,192.9 GiB
Ratchet & Clank,8.8,Insomniac Games,SCEA,"Ratchet & Clank (USA) (En,Fr,De,Es,It).iso",3.9 GiB,196.9 GiB
Star Wars: Battlefront II (2005),8.8,Pandemic Studios,LucasArts,Star Wars - Battlefront II (USA) (v2.01).iso,4.3 GiB,201.2 GiB
Tekken 5,8.8,Namco,Namco,Tekken 5 (USA).iso,4.2 GiB,205.4 GiB
Twisted Metal: Black,8.8,Incognito Inc.,SCEA,Twisted Metal - Black (USA).iso,3.5 GiB,208.9 GiB
Ace Combat 5: The Unsung War,8.7,Project Aces ,Namco,"Ace Combat 5 - The Unsung War (USA) (En,Ja).iso",4.1 GiB,213.0 GiB
Ben 10 Alien Force: Vilgax Attacks,8.7,Papaya Studio,D3Publisher,"Ben 10 - Alien Force - Vilgax Attacks (USA) (En,Fr,Es).iso",4.4 GiB,217.4 GiB
Beyond Good & Evil,8.7,Ubisoft Montpellier,Ubisoft,"Beyond Good & Evil (USA) (En,Fr,Es).iso",1.9 GiB,219.4 GiB
Bully,8.7,Rockstar Vancouver,Rockstar Games,Bully (USA).iso,4.3 GiB,223.7 GiB
Crash Bandicoot Action Pack,8.7,Various,Sierra Entertainment,Crash Bandicoot - Gatchanko World (Japan).iso,3.1 GiB,226.8 GiB
Devil May Cry 3: Dante's Awakening,8.7,Capcom,Capcom,"Devil May Cry 3 - Dante's Awakening (USA) (En,Ja) (Special Edition).iso",4.1 GiB,230.9 GiB
DJ Hero,8.7,FreeStyleGames,Activision,DJ Hero (USA).iso,3.8 GiB,234.7 GiB
Guitar Hero II,8.7,Harmonix Music Systems,RedOctane,Guitar Hero II (USA).iso,4.3 GiB,239.0 GiB
Madden NFL 2005,8.7,EA Tiburon,EA Sports,Madden NFL 2005 (USA) (Collector's Edition).iso,6.5 GiB,245.5 GiB
NCAA Football 06,8.7,EA Sports,EA Sports,NCAA Football 06 (USA).iso,3.4 GiB,248.8 GiB
NCAA Football 07,8.7,EA Sports,EA Sports,NCAA Football 07 (USA).iso,2.6 GiB,251.5 GiB
Scooby-Doo! First Frights,8.7,Torus Games,Warner Bros. Interactive Entertainment,"Scooby-Doo! First Frights (USA) (En,Fr,Es).iso",2.5 GiB,253.9 GiB
Silent Hill 2 (2001),8.7,KCET,Konami,"Silent Hill 2 (USA) (En,Ja,Fr,De,Es,It) (v2.01).iso",3.6 GiB,257.5 GiB
SSX (2000),8.7,EA Sports Big,EA Sports Big,SSX 3 (USA).iso,2.8 GiB,260.3 GiB
Suikoden III,8.7,KCET,Konami,Suikoden III (USA).iso,4.0 GiB,264.3 GiB
Tomb Raider: Anniversary,8.7,Crystal Dynamics,Eidos Interactive,Lara Croft Tomb Raider - Anniversary (USA).iso,4.4 GiB,268.7 GiB
