title,score,developer,publisher,rom_name,size,running_total
Worms: Open Warfare,7.0,Team17,Team17,Worms - Open Warfare (USA) (v1.02).iso,225.7 MiB,270.0 GiB
WWE SmackDown vs. Raw 2011,7.0,Yuke's,THQ,WWE SmackDown vs. Raw 2011 (Korea).iso,1.6 GiB,271.6 GiB
Dynasty Warriors: Strikeforce,7.0,Omega Force,Koei,Dynasty Warriors - Strikeforce (USA).iso,1.3 GiB,272.9 GiB
Me & My Katamari,7.0,Namco,Namco,Me & My Katamari (USA).iso,1.6 GiB,274.6 GiB
Phantasy Star Portable,7.0,Alfa System,Sega,Phantasy Star Portable (USA).iso,1.0 GiB,275.6 GiB
Prince of Persia: The Forgotten Sands,7.0,Ubisoft Montreal,Ubisoft,"Prince of Persia - The Forgotten Sands (USA) (En,Fr,Es) (v1.01).iso",659.4 MiB,276.2 GiB
After Burner: Black Falcon,6.9,Planet Moon Studios,Sega,"After Burner - Black Falcon (USA) (En,Fr,Es,It,Nl).iso",407.6 MiB,276.6 GiB
Need for Speed: ProStreet,6.9,EA Black Box,EA Games,Need for Speed - ProStreet (USA).iso,854.8 MiB,277.5 GiB
2010 FIFA World Cup South Africa,6.9,Electronic Arts,EA Sports,"2010 FIFA World Cup South Africa (Canada) (En,Fr).iso",1.6 GiB,279.1 GiB
Arctic Adventures: Polar's Puzzles,6.9,Eiconic Games,Eiconic Games,Arctic Adventures - Polar's Puzzles (USA) (minis) (PSN).iso,138.7 MiB,279.2 GiB
Ben 10 Ultimate Alien: Cosmic Destruction,6.9,Papaya Studio,D3Publisher,Ben 10 - Ultimate Alien - Cosmic Destruction (USA).iso,1.2 GiB,280.5 GiB
Crash: Mind Over Mutant,6.9,Radical Entertainment,Activision,"Crash - Mind Over Mutant (USA) (En,Fr) (v1.01).iso",1.5 GiB,281.9 GiB
Football Manager 2010,6.9,Sports Interactive,Sega,"Football Manager Handheld 2010 (USA) (En,Fr,Es,It) (PSP) (PSN).iso",208.8 MiB,282.2 GiB
Gravity Crash,6.9,Just Add Water,SCEA,Gravity Crash (USA) (minis) (PSN).iso,174.6 MiB,282.3 GiB
