title,score,developer,publisher,rom_name,size,running_total
The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,5.6,THQ,THQ,"Adventures of Jimmy Neutron Boy Genius, The - Attack of the Twonkies (USA, Europe).gba",4.0 MiB,4.0 GiB
Disney/Pixar The Incredibles,5.5,Heavy Iron Studios,THQ,"Incredibles, The (USA, Europe).gba",8.0 MiB,4.0 GiB
Frogger Advance: The Great Quest,5.5,Vicarious Visions,Konami,Frogger Advance - The Great Quest (USA).gba,8.0 MiB,4.0 GiB
Lego Star Wars II: The Original Trilogy,5.5,Traveller's Tales,LucasArts,LEGO Star Wars II - The Original Trilogy (USA).gba,16.0 MiB,4.1 GiB
Power Rangers: Ninja Storm (Game Boy Advance),5.5,Natsume,THQ,Power Rangers - Ninja Storm (USA).gba,4.0 MiB,4.1 GiB
Power Rangers: Wild Force,5.5,Natsume,THQ,"Power Rangers - Wild Force (USA, Europe).gba",4.0 MiB,4.1 GiB
Salt Lake 2002,5.5,Attention To Detail,Eidos Interactive,"Salt Lake 2002 (USA) (En,Fr,De,Es,It,Nl).gba",4.0 MiB,4.1 GiB
Space Channel 5: Ulala's Cosmic Attack,5.5,Art,THQ,Space Channel 5 - Ulala's Cosmic Attack (USA).gba,8.0 MiB,4.1 GiB
Super Bubble Pop,5.5,Runecraft,Jaleco Entertainment,Super Bubble Pop (USA).gba,4.0 MiB,4.1 GiB
The Adventures of Jimmy Neutron vs. Jimmy Negatron,5.5,Human Soft,THQ,"Adventures of Jimmy Neutron Boy Genius vs. Jimmy Negatron, The (USA, Europe).gba",4.0 MiB,4.1 GiB
The Simpsons: Road Rage,5.5,Radical Entertainment,Electronic Arts,"Simpsons, The - Road Rage (USA, Europe).gba",8.0 MiB,4.1 GiB
WWE Survivor Series,5.5,Natsume,THQ,"WWE - Survivor Series (USA, Europe).gba",4.0 MiB,4.1 GiB
X-Men: The Official Game,5.5,"Z-Axis, Ltd.",Activision,X-Men - The Official Game (USA).gba,8.0 MiB,4.1 GiB
Mega Man: Battle Chip Challenge,5.5,Capcom,Capcom,Megaman - Battle Chip Challenge (USA).gba,8.0 MiB,4.1 GiB
Alienators: Evolution Continues,5.4,Digital Eclipse,Activision,"Alienators - Evolution Continues (USA, Europe).gba",4.0 MiB,4.1 GiB
Back to Stone,5.4,Hidden Floor,O3 Entertainment,"Back to Stone (USA) (En,Fr).gba",4.0 MiB,4.1 GiB
Minority Report: Everybody Runs,5.4,Treyarch,Activision,"Minority Report - Everybody Runs (USA, Europe).gba",8.0 MiB,4.1 GiB
Planet of the Apes (2001),5.4,Torus Games,Ubisoft,"Planet of the Apes (USA) (En,Fr,De,Es,It,Nl).gba",4.0 MiB,4.1 GiB
BattleBots: Beyond the BattleBox,5.3,Cave Barn,Majesco,BattleBots - Beyond the BattleBox (USA).gba,8.0 MiB,4.1 GiB
Cruis'n Velocity,5.3,Graphic State,Midway,"Cruis'n Velocity (USA, Europe).gba",4.0 MiB,4.1 GiB
Galidor: Defenders of the Outer Dimension,5.3,Tiertex Design Studios,Electronic Arts,"Galidor - Defenders of the Outer Dimension (USA) (En,Fr,De,Es,It,Nl,Sv,Da).gba",4.0 MiB,4.1 GiB
Godzilla: Domination!,5.3,WayForward,Infogrames,Godzilla - Domination! (USA).gba,4.0 MiB,4.2 GiB
Harry Potter: Quidditch World Cup,5.3,Magic Pockets,Electronic Arts,"Harry Potter - Quidditch World Cup (USA, Europe) (En,Fr,De,Es,It,Nl,Da).gba",8.0 MiB,4.2 GiB
Iridion 3D,5.3,Shin'en,Majesco,"Iridion 3D (USA, Europe).gba",4.0 MiB,4.2 GiB
Nicktoons: Freeze Frame Frenzy,5.3,Altron,THQ,Nicktoons - Freeze Frame Frenzy (USA).gba,4.0 MiB,4.2 GiB
Scooby-Doo! Mystery Mayhem,5.3,Artificial Mind and Movement,THQ,"Scooby-Doo! - Mystery Mayhem (USA) (En,Fr).gba",4.0 MiB,4.2 GiB
The Three Stooges,5.3,Cinemaware,Metro3D,"Three Stooges, The (USA).gba",4.0 MiB,4.2 GiB
Grand Theft Auto (Game Boy Advance),5.2,Digital Eclipse,Rockstar Games,F-Zero for Game Boy Advance (Japan).gba,4.0 MiB,4.2 GiB
Cartoon Network Block Party,5.2,One Man Band,Majesco,Cartoon Network Block Party (USA).gba,4.0 MiB,4.2 GiB
Disney's Peter Pan: Return to Neverland,5.2,Crawfish Interactive,Disney Interactive,Peter Pan - Return to Neverland (USA) (Rev 1).gba,8.0 MiB,4.2 GiB
KAO the Kangaroo (2001),5.2,Titus Software,Titus Software,"KAO the Kangaroo (USA) (En,Fr,De,Es,It,Nl).gba",4.0 MiB,4.2 GiB
Kong: The Animated Series,5.2,Planet Interactive,Bam Entertainment,"Kong - The Animated Series (USA) (En,Fr,De,Es,It,Nl).gba",8.0 MiB,4.2 GiB
NASCAR Heat 2002,5.2,Monster Games Inc.,Infogrames,NASCAR Heat 2002 (USA).gba,4.0 MiB,4.2 GiB
Pac-Man Pinball Advance,5.2,Human Soft,Namco,Pac-Man Pinball Advance (USA).gba,4.0 MiB,4.2 GiB
Tak: The Great Juju Challenge (2005),5.2,WayForward,THQ,"Tak - The Great Juju Challenge (USA, Europe).gba",8.0 MiB,4.2 GiB
That's So Raven 2: Supernatural Style,5.2,Artificial Mind and Movement,Buena Vista Interactive,"That's So Raven 2 - Supernatural Style (USA) (En,Fr).gba",8.0 MiB,4.2 GiB
Earthworm Jim 2,5.1,Super Empire,Majesco,Earthworm Jim 2 (USA).gba,8.0 MiB,4.2 GiB
Mario Party Advance,5.1,AI,Nintendo,Mario Party Advance (USA).gba,8.0 MiB,4.2 GiB
Serious Sam Advance,5.1,Climax Studios,Global Star Software,"Serious Sam Advance (USA) (En,Fr,De).gba",8.0 MiB,4.3 GiB
The Lord of the Rings: The Fellowship of the Ring,5.1,WXP,Black Label Games,"Lord of the Rings, The - The Fellowship of the Ring (USA) (Rev 1).gba",8.0 MiB,4.3 GiB
The Revenge of Shinobi,5.1,3d6 Games,THQ,"Revenge of Shinobi, The (USA).gba",8.0 MiB,4.3 GiB
Trollz: Hair Affair!,5.1,Powerhead Games,Ubisoft,Trollz - Hair Affair! (USA).gba,8.0 MiB,4.3 GiB
Mario Pinball Land,5.0,Fuse Games Limited,Nintendo,"Mario Pinball Land (USA) (Kiosk, GameCube).gba",8.0 MiB,4.3 GiB
Daredevil (2003),5.0,Griptonite Games,Encore Software,"Daredevil (USA, Europe).gba",4.0 MiB,4.3 GiB
Masters of the Universe - He-Man: Power of Grayskull,5.0,Taniko,TDK Mediactive,Masters of the Universe - He-Man - Power of Grayskull (USA).gba,8.0 MiB,4.3 GiB
Midnight Club: Street Racing,5.0,Angel Studios,Rockstar Games,Midnight Club - Street Racing (USA).gba,4.0 MiB,4.3 GiB
Terminator 3: Rise of the Machines (2003),5.0,Taniko,Atari SA,Terminator 3 - Rise of the Machines (USA).gba,8.0 MiB,4.3 GiB
xXx,5.0,Digital Eclipse,Activision,"xXx (USA, Europe).gba",8.0 MiB,4.3 GiB
E.T. The Extra-Terrestrial,4.9,Fluid Studios,NewKidCo,E.T. - The Extra-Terrestrial (USA).gba,4.0 MiB,4.3 GiB
All Grown Up! Express Yourself,4.9,Altron,THQ,"All Grown Up! - Express Yourself (USA, Europe).gba",4.0 MiB,4.3 GiB
ATV: Quad Power Racing,4.9,Climax Studios,Acclaim,"ATV - Quad Power Racing (USA, Europe).gba",4.0 MiB,4.3 GiB
