title,score,developer,publisher,rom_name,size,running_total
Grand Theft Auto IV,8.9,Rockstar North,Rockstar Games,"Grand Theft Auto IV (USA) (En,Fr,De,Es,It).iso",10.5 GiB,389.6 GiB
Metal Gear Solid HD Collection,8.9,Bluepoint Games,Konami,"Metal Gear Solid - HD Collection (USA, Asia) (En,Fr,Es).iso",21.5 GiB,411.1 GiB
The Evil Within: The Assignment,8.9,Tango Gameworks,Bethesda Softworks,"Evil Within, The (USA) (En,Fr,Es).iso",6.9 GiB,418.0 GiB
Assassin's Creed II,8.9,Ubisoft Montreal,Ubisoft,"Assassin's Creed II (USA, Asia) (En,Fr,Es,It).iso",16.2 GiB,434.2 GiB
The ICO & Shadow of the Colossus Collection,8.9,Bluepoint Games,SCEA,"Ico & Shadow of the Colossus Collection, The (USA, Brazil) (En,Fr,Es).iso",11.0 GiB,445.2 GiB
Call of Duty 4: Modern Warfare,8.9,Infinity Ward,Activision,Call of Duty 4 - Modern Warfare (USA).iso,7.8 GiB,453.0 GiB
Journey Collector's Edition,8.9,ThatGameCompany,SCEA,Journey Collector's Edition (USA).iso,14.3 GiB,467.3 GiB
LittleBigPlanet 2,8.8,Media Molecule,SCEA,"LittleBigPlanet 2 (USA) (En,Fr,Es,Pt).iso",18.6 GiB,485.9 GiB
Rayman Legends,8.8,Ubisoft Montpellier,Ubisoft,"Rayman Legends (USA) (En,Fr,Es,Pt).iso",6.4 GiB,492.2 GiB
BioShock Infinite: Complete Edition,8.8,Virtuos,2K Games,BioShock Infinite - The Complete Edition (USA).iso,13.9 GiB,506.1 GiB
Dead Space (2008),8.8,EA Redwood Shores,Electronic Arts,"Dead Space 3 (USA, Asia) (En,Fr,Es).iso",11.2 GiB,517.3 GiB
Demon's Souls (2009),8.8,From Software,Atlus,Demon's Souls (USA).iso,8.2 GiB,525.5 GiB
Far Cry 3,8.8,Ubisoft Montreal,Ubisoft,"Far Cry 3 (USA) (En,Fr,Es,Pt).iso",5.8 GiB,531.3 GiB
LittleBigPlanet,8.8,Media Molecule,SCEA,"LittleBigPlanet (USA) (En,Ja,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Zh,Ko) (v02.00).iso",8.4 GiB,539.7 GiB
Red Dead Redemption: Game of the Year Edition,8.8,Rockstar San Diego,Rockstar Games,"Red Dead Redemption - Game of the Year Edition (USA) (En,Fr,De,Es,It).iso",9.5 GiB,549.2 GiB
Tales of Symphonia: Dawn of the New World,8.8,Bandai Namco Games,Namco Bandai Games,"Tales of Symphonia Chronicles (USA) (En,Fr,De,Es,It).iso",9.4 GiB,558.6 GiB
Uncharted 3: Drake's Deception,8.8,Naughty Dog,SCEA,"Uncharted 3 - Drake's Deception (USA) (En,Fr,Es,Pt).iso",46.3 GiB,604.9 GiB
Dead Space 2,8.8,Visceral Games,Electronic Arts,"Dead Space 2 (USA, Korea) (En,Fr,Es) (Limited Edition).iso",13.8 GiB,618.8 GiB
Ratchet & Clank Future: A Crack in Time,8.8,Insomniac Games,SCEA,"Ratchet & Clank Future - A Crack in Time (USA) (En,Fr,Es).iso",22.8 GiB,641.5 GiB
Ratchet & Clank Future: Tools of Destruction,8.8,Insomniac Games,SCEA,"Ratchet & Clank Future - Tools of Destruction (USA) (En,Ja,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Zh,Ko) (v02.00).iso",22.5 GiB,664.0 GiB
Assassin's Creed: Brotherhood,8.7,Ubisoft Montreal,Ubisoft,"Assassin's Creed - Brotherhood (USA) (En,Fr,Es,It).iso",7.5 GiB,671.5 GiB
Borderlands 2,8.7,Gearbox Software,2K Games,"Borderlands 2 (USA) (En,Fr,De,Es,It).iso",5.6 GiB,677.1 GiB
Resident Evil 0: HD Remaster,8.7,Capcom,Capcom,"Resident Evil - Revelations (USA, Asia) (En,Ja,Fr,De,Es,It,Nl,Pt,Pl,Ru).iso",11.6 GiB,688.7 GiB
The Wolf Among Us,8.7,Telltale Games,Telltale Games,,,
Deus Ex: Human Revolution,8.7,Eidos Montreal,Square Enix,"Deus Ex - Human Revolution (USA) (En,Fr,Es).iso",9.7 GiB,698.4 GiB
Fallout 3,8.7,Bethesda Game Studios,Bethesda Softworks,Fallout 3 (USA).iso,7.3 GiB,705.7 GiB
Mass Effect 3: Citadel,8.7,BioWare,Electronic Arts,"Mass Effect 3 (USA, Asia) (En,Ja,Fr,De,Es,It,Pl,Ru).iso",14.0 GiB,719.7 GiB
Sly Cooper Collection,8.7,Sanzaru Games,SCEA,Sly Cooper Collection (Japan).iso,19.6 GiB,739.3 GiB
Battlefield: Bad Company 2,8.6,EA DICE,EA Games,"Battlefield - Bad Company 2 (USA) (En,Fr) (Limited Edition).iso",6.6 GiB,745.9 GiB
BioShock 2,8.6,2K Marin,2K Games,"BioShock 2 (USA, Asia) (En,Fr,Es).iso",9.3 GiB,755.3 GiB
BioShock Infinite: Burial at Sea - Episode Two,8.6,Irrational Games,2K Games,,,
Braid,8.6,Number None Inc.,Number None Inc.,"Grid (USA) (En,Fr,De,Es,It).iso",15.9 GiB,771.2 GiB
Dishonored,8.6,Arkane Studios,Bethesda Softworks,"Dishonored (USA) (En,Fr,Es).iso",6.5 GiB,777.7 GiB
God of War: Origins Collection,8.6,Ready at Dawn,SCEA,"God of War - Origins Collection (USA) (En,Fr,Es).iso",22.4 GiB,800.1 GiB
The Orange Box,8.6,Valve Software,EA Games,"Orange Box, The (USA).iso",16.8 GiB,816.9 GiB
BioShock 2: Minerva's Den,8.6,2K Marin,2K Games,,,
BioShock Ultimate Rapture Edition,8.6,Irrational Games,2K Games,"BioShock - Ultimate Rapture Edition (USA) (En,Fr,Es).iso",26.8 GiB,843.7 GiB
Dark Souls: Artorias of the Abyss,8.6,From Software,Namco Bandai Games,Dark Souls with Artorias of the Abyss Edition (Japan).iso,5.2 GiB,848.9 GiB
Dishonored: The Brigmore Witches,8.6,Arkane Studios,Bethesda Softworks,,,
Heavy Rain,8.6,Quantic Dream,SCEA,"Heavy Rain (USA) (En,Fr,Es,Pt).iso",20.3 GiB,869.2 GiB
inFamous Collection,8.6,Sucker Punch,SCEA,"Worms Collection (USA) (En,Fr,De,Es,It).iso",1.3 GiB,870.5 GiB
Life is Strange: Episode 5 - Polarized,8.6,DONTNOD Entertainment,Square Enix,,,
NHL 08,8.6,EA Canada,Electronic Arts,NHL 08 (USA).iso,5.2 GiB,875.7 GiB
Ni no Kuni: Wrath of the White Witch,8.6,Level 5,Namco Bandai Games,"Ni no Kuni - Wrath of the White Witch (USA) (En,Fr,De,Es,It).iso",21.9 GiB,897.6 GiB
PixelJunk Eden Encore,8.6,Q-Games,SCEA,,,
Prince of Persia: The Two Thrones,8.6,Ubisoft,Ubisoft,"Prince of Persia - The Forgotten Sands (USA) (En,Fr,Es).iso",4.8 GiB,902.4 GiB
Rock Band 3,8.6,Harmonix Music Systems,MTV Games,Rock Band 3 (USA).iso,5.5 GiB,907.9 GiB
The Elder Scrolls IV: Oblivion - Game of the Year Edition,8.6,Bethesda Softworks,2K Games,"Elder Scrolls IV, The - Oblivion - Game of the Year Edition (USA).iso",5.8 GiB,913.7 GiB
The Legend of Heroes: Trails of Cold Steel,8.6,Falcom,XSEED Games,"Legend of Heroes, The - Trails of Cold Steel (USA).iso",3.6 GiB,917.3 GiB
The Legend of Heroes: Trails of Cold Steel II,8.6,Falcom,XSEED Games,"Legend of Heroes, The - Trails of Cold Steel II (USA).iso",4.7 GiB,922.0 GiB
Under Night In-Birth Exe:Late[st],8.6,French-Bread,Aksys Games,Under Night In-Birth - Exe-Late (USA).iso,2.3 GiB,924.4 GiB
Valkyria Chronicles,8.6,Sega,Sega,Valkyria Chronicles (USA).iso,14.7 GiB,939.1 GiB
Warriors Orochi 3 Ultimate,8.6,Omega Force,Koei Tecmo Games,"Warriors Orochi 3 (Europe, Australia).iso",11.0 GiB,950.1 GiB
Brothers: A Tale of Two Sons,8.6,Starbreeze,505 Games,,,
Dark Souls II,8.6,From Software,Namco Bandai Games,"Dark Souls II (USA) (En,Fr,Es).iso",7.3 GiB,957.4 GiB
NBA 2K13,8.6,Visual Concepts,2K Sports,"NBA 2K13 (USA, Asia) (En,Ja,Fr,De,Es,It,Zh).iso",23.3 GiB,980.7 GiB
Rock Band 2,8.6,Harmonix Music Systems,MTV Games,Rock Band 2 (USA).iso,4.6 GiB,985.3 GiB
Assassin's Creed IV: Black Flag,8.5,Ubisoft,Ubisoft,"Assassin's Creed IV - Black Flag (USA) (En,Fr,Es,Pt).iso",10.0 GiB,995.4 GiB
Call of Duty: Modern Warfare 2,8.5,Infinity Ward,Activision,"Call of Duty - Modern Warfare 2 (USA, Korea).iso",7.5 GiB,1002.9 GiB
DOOM Classic Complete,8.5,Bethesda Softworks,Bethesda Softworks,,,
Dragon Age: Origins,8.5,BioWare,Electronic Arts,"Dragon Age - Origins (USA, Asia) (En,Fr,De,Es,It).iso",11.6 GiB,1014.5 GiB
FIFA Soccer 11,8.5,EA Sports,Electronic Arts,"FIFA Soccer 11 (USA) (En,Fr,Es).iso",6.7 GiB,1021.2 GiB
God of War (2005),8.5,SCE Santa Monica,SCEA,God of War III (USA) (v02.00).iso,35.5 GiB,1.0 TiB
GRID (2008),8.5,Codemasters,Codemasters,,,
Hotline Miami,8.5,Dennaton,Devolver Digital,,,
Killzone 2,8.5,Guerrilla,SCEA,"Killzone 2 (USA) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru).iso",12.3 GiB,1.0 TiB
L.A. Noire: The Complete Edition,8.5,Rockstar Leeds,Rockstar Games,L.A. Noire - The Complete Edition (USA).iso,39.4 GiB,1.1 TiB
Life is Strange: Episode 4 - Dark Room,8.5,DONTNOD Entertainment,Square Enix,,,
LIMBO,8.5,PLAYDEAD,PLAYDEAD,,,
Metal Gear Solid 3: Snake Eater HD Edition,8.5,Konami,Konami,Metal Gear Solid - Peace Walker - HD Edition (Japan).iso,3.7 GiB,1.1 TiB
Resident Evil 4 HD,8.5,Capcom,Capcom,"Resident Evil 6 (USA, Asia) (En,Fr,De,Es,It,Pt,Pl,Ru).iso",10.2 GiB,1.1 TiB
Resident Evil HD Remaster,8.5,Capcom,Capcom,"Resident Evil - Revelations (USA, Asia) (En,Ja,Fr,De,Es,It,Nl,Pt,Pl,Ru).iso",11.6 GiB,1.1 TiB
Resistance Collection,8.5,Insomniac Games,SCEA,"Syberia Collection (Europe) (En,Fr,De,Es,It).iso",3.4 GiB,1.1 TiB
The Evil Within: The Consequence,8.5,Tango Gameworks,Bethesda Softworks,"Evil Within, The (USA) (En,Fr,Es).iso",6.9 GiB,1.1 TiB
Tomb Raider,8.5,Crystal Dynamics,Square Enix,"Tomb Raider (USA) (En,Fr,Es,Pt).iso",10.1 GiB,1.1 TiB
XCOM: Enemy Unknown,8.5,Firaxis Games,2K Games,"XCOM - Enemy Unknown (USA) (En,Fr,De,Es,It).iso",7.8 GiB,1.1 TiB
Devil May Cry 4,8.4,Capcom,Capcom,"Devil May Cry 4 (USA) (En,Ja,Fr,De,Es,It).iso",7.9 GiB,1.1 TiB
flower,8.4,ThatGameCompany,SCEA,,,
inFamous 2,8.4,Sucker Punch,SCEA,"inFamous 2 (USA) (En,Fr,Es,Pt) (v02.00).iso",14.3 GiB,1.2 TiB
Kingdom Hearts HD 2.5 ReMIX,8.4,Square Enix,Square Enix,"Kingdom Hearts - HD 2.5 ReMIX (USA) (En,Fr,Es).iso",19.7 GiB,1.2 TiB
NBA 2K11,8.4,Visual Concepts,2K Sports,"NBA 2K11 (USA) (En,Ja,Fr,De,Es,It) (BLUS-30574).iso",23.3 GiB,1.2 TiB
Pac-Man Championship Edition DX,8.4,Namco Bandai Games,Namco Bandai Games,Formula One - Championship Edition (USA).iso,8.9 GiB,1.2 TiB
Rayman Origins,8.4,UBlart Montpellier,Ubisoft,"Rayman Origins (USA) (En,Fr,Es).iso",4.3 GiB,1.2 TiB
Red Dead Redemption: Undead Nightmare Pack,8.4,Rockstar San Diego,Rockstar Games,"Red Dead Redemption - Undead Nightmare (USA) (En,Fr,De,Es,It).iso",10.2 GiB,1.2 TiB
Steins;Gate,8.4,5pb,PQube,Steins;Gate (USA).iso,5.7 GiB,1.2 TiB
Super Street Fighter IV,8.4,Capcom,Capcom,"Super Street Fighter IV (USA) (En,Ja,Fr,De,Es,It,Ko).iso",14.1 GiB,1.2 TiB
The Secret of Monkey Island: Special Edition,8.4,LucasArts,LucasArts,"Monkey Island - Special Edition Collection (Europe) (En,Fr,De,Es,It).iso",2.2 GiB,1.2 TiB
Wipeout HD Fury,8.4,Studio Liverpool,SCEA,"WipEout HD Fury (Korea) (Zh,Ko).iso",2.0 GiB,1.2 TiB
Alien: Isolation,8.4,Creative Assembly,Sega,"Alien - Isolation (USA) (En,Fr,Es,Pt).iso",8.9 GiB,1.3 TiB
Batman: Arkham City - Catwoman Bundle Pack,8.4,Rocksteady Studios,Warner Bros. Interactive Entertainment,"Batman - Arkham City - Game of the Year Edition (USA) (En,Ja,Fr,De,Es,It,Pt,Ko,Pl,Ru).iso",9.2 GiB,1.3 TiB
Beyond Good & Evil HD,8.4,Ubisoft Shanghai,Ubisoft,,,
Deus Ex: Human Revolution - Director's Cut,8.4,Straight Right,Square Enix,"Deus Ex - Human Revolution - Director's Cut (USA) (En,Fr,Es).iso",15.3 GiB,1.3 TiB
Dragon Age: Origins - Ultimate Edition,8.4,BioWare,Electronic Arts,"Dragon Age - Origins - Ultimate Edition (USA) (En,Fr,De,Es,It).iso",15.1 GiB,1.3 TiB
Final Fantasy X / X-2 HD Remaster,8.4,Virtuos,Square Enix,"Final Fantasy X + X-2 - HD Remaster (USA) (En,Fr,De,Es,It).iso",23.1 GiB,1.3 TiB
Gran Turismo 5 XL Edition,8.4,Polyphony Digital,SCEA,"Gran Turismo 5 - XL Edition (USA) (En,Ja,Fr,Es,Pt).iso",20.9 GiB,1.3 TiB
Hot Shots Golf: World Invitational,8.4,Clap Hanz,SCEA,,,
inFamous,8.4,Sucker Punch,SCEA,"inFamous (USA) (En,Fr,Es) (v02.00).iso",7.1 GiB,1.3 TiB
Life is Strange: Episode 1 - Chrysalis,8.4,DONTNOD Entertainment,Square Enix,,,
Mafia II: Joe's Adventures,8.4,2K Czech,2K Games,"Pac-Man and the Ghostly Adventures (USA) (En,Fr,Es,Pt).iso",4.1 GiB,1.3 TiB
Mass Effect,8.4,BioWare,Microsoft Game Studios,"Mass Effect (USA, Asia) (En,Fr,Es).iso",7.3 GiB,1.4 TiB
MLB 11: The Show,8.4,SCEA San Diego Studios,SCEA,MLB 11 - The Show (USA).iso,20.1 GiB,1.4 TiB
Mortal Kombat (2011),8.4,NetherRealm Studios,Warner Bros. Interactive Entertainment,"Mortal Kombat (USA) (En,Fr,De,Es,It,Pt).iso",10.0 GiB,1.4 TiB
The Walking Dead: Episode 5 - No Time Left,8.4,Telltale Games,Telltale Games,,,
Yakuza 5,8.4,Ryu ga Gotoku Studios,Sega,Yakuza 4 (USA).iso,21.8 GiB,1.4 TiB
Fallout: New Vegas,8.4,Obsidian Entertainment,Bethesda Softworks,"Fallout - New Vegas (USA, Brazil).iso",9.8 GiB,1.4 TiB
Grand Theft Auto IV: The Ballad of Gay Tony,8.4,Rockstar North,Rockstar Games,"Grand Theft Auto IV & Episodes from Liberty City (USA, Asia) (En,Fr,De,Es,It).iso",17.7 GiB,1.4 TiB
Guitar Hero: Metallica,8.4,Neversoft Entertainment,Activision,"Guitar Hero - Metallica (USA) (En,Fr).iso",7.9 GiB,1.4 TiB
Rock Band,8.4,Harmonix Music Systems,MTV Games,Rock Band (USA).iso,5.0 GiB,1.4 TiB
Wipeout HD,8.4,Studio Liverpool,SCEA,"WipEout HD Fury (Korea) (Zh,Ko).iso",2.0 GiB,1.4 TiB
Burnout Paradise,8.3,Criterion Games,Electronic Arts,Burnout Paradise (USA).iso,3.1 GiB,1.4 TiB
Child of Light,8.3,Ubisoft Montreal,Ubisoft,"Child of Eden (USA) (En,Fr,Es).iso",2.1 GiB,1.5 TiB
Jak and Daxter Collection,8.3,Mass Media,SCEA,"Jak and Daxter Collection (USA, Asia) (En,Fr,Es).iso",7.9 GiB,1.5 TiB
L.A. Noire,8.3,Team Bondi,Rockstar Games,"L.A. Noire (USA, Asia) (En,Fr,De,Es,It).iso",23.2 GiB,1.5 TiB
MLB 12: The Show,8.3,SCEA San Diego Studios,SCEA,"MLB 12 - The Show (USA, Asia).iso",21.0 GiB,1.5 TiB
MLB 13: The Show,8.3,SCEA San Diego Studios,SCEA,MLB 13 - The Show (USA).iso,22.0 GiB,1.5 TiB
Peggle,8.3,PopCap,PopCap,,,
BioShock 2: Protector Trials,8.3,2K Marin,2K Games,,,
Bit.Trip Presents...Runner2: Future Legend of Rhythm Alien,8.3,Gaijin Games,Gaijin Games,,,
Castlevania: Lords of Shadow,8.3,Mercury Steam,Konami,"Castlevania - Lords of Shadow (USA) (En,Fr,De,Es,It).iso",12.0 GiB,1.5 TiB
Everyday Shooter,8.3,Backbone Entertainment,SCEA,,,
God of War II,8.3,SCE Santa Monica,SCEA,God of War III (USA) (v02.00).iso,35.5 GiB,1.6 TiB
Life is Strange: Episode 3 - Chaos Theory,8.3,DONTNOD Entertainment,Square Enix,,,
Mafia II: Director's Cut,8.3,2K Czech,2K Games,"Mafia II - Director's Cut (USA) (En,Fr,De,Es,It).iso",9.4 GiB,1.6 TiB
Max Payne 3,8.3,Rockstar Games,Rockstar Games,"Max Payne 3 (USA) (En,Fr,Es).iso",14.5 GiB,1.6 TiB
Metal Gear Online,8.3,Kojima Productions,Konami,"Metal Gear Online (Japan) (En,Ja,Fr,De,Es,It).iso",3.0 GiB,1.6 TiB
Oddworld: Stranger's Wrath HD,8.3,Square One Games,Oddworld Inhabitants,"Oddworld - Stranger's Wrath HD (USA) (En,Fr,Es,Pt).iso",1.9 GiB,1.6 TiB
Plants vs Zombies: Garden Warfare,8.3,PopCap,Electronic Arts,"Plants vs. Zombies - Garden Warfare (USA) (En,Ja,Fr,De,Es,It,Pt).iso",3.2 GiB,1.6 TiB
Ratchet & Clank Collection,8.3,Idol Minds,SCEA,"Ratchet & Clank Collection (USA) (En,Fr,Es).iso",11.6 GiB,1.6 TiB
Rochard,8.3,Recoil Games,Sony Online Entertainment,Rock Band (USA).iso,5.0 GiB,1.6 TiB
Sonic the Hedgehog,8.3,Backbone Entertainment,Sega,"Sonic the Hedgehog (USA) (En,Ja,Fr,De,Es,It).iso",7.9 GiB,1.6 TiB
Sonic the Hedgehog 2,8.3,M2,Sega,"Sonic the Hedgehog (USA) (En,Ja,Fr,De,Es,It).iso",7.9 GiB,1.6 TiB
Street Fighter IV,8.3,Capcom,Capcom,"Street Fighter IV (USA, Korea) (En,Ja,Fr,De,Es,It,Ko).iso",10.6 GiB,1.6 TiB
Tales From The Borderlands: Episode 5 - The Vault of the Traveler,8.3,Telltale Games,Telltale Games,,,
The Elder Scrolls V: Skyrim / BioShock Infinite,8.3,Various,2K Games,,,
The Walking Dead: Episode 3 - Long Road Ahead,8.3,Telltale Games,Telltale Games,,,
The Walking Dead: Season Two - A Telltale Games Series,8.3,Telltale Games,Telltale Games,"Walking Dead, The - Season Two - A Telltale Games Series (USA) (En,Fr,De,Es,Pt).iso",2.6 GiB,1.6 TiB
The Walking Dead: Season Two Episode 5 - No Going Back,8.3,Telltale Games,Telltale Games,,,
Uncharted: Drake's Fortune,8.3,Naughty Dog,SCEA,"Uncharted - Drake's Fortune (USA) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi).iso",21.1 GiB,1.7 TiB
Warhawk - Operation: Broken Mirror,8.3,Incognito Inc.,SCEA,,,
Warhawk - Operation: Fallen Star,8.3,Incognito Inc.,SCEA,,,
Battlefield: Bad Company 2 Vietnam,8.2,EA DICE,EA Games,"Battlefield - Bad Company 2 (USA) (En,Fr) (Limited Edition).iso",6.6 GiB,1.7 TiB
BlazBlue: Continuum Shift,8.2,Arc System Works,Aksys Games,"BlazBlue - Continuum Shift (USA) (En,Ja,Zh,Ko).iso",7.5 GiB,1.7 TiB
Borderlands 2: Captain Scarlett and Her Pirate's Booty,8.2,Gearbox Software,2K Games,,,
Dark Souls II: Crown of the Ivory King,8.2,Namco Bandai Games,Bandai Namco Games,"Dark Souls II - Scholar of the First Sin (USA) (En,Fr,Es,Pt).iso",8.4 GiB,1.7 TiB
DiRT 2,8.2,Codemasters,Codemasters,"DiRT 2 (USA) (En,Fr,Es).iso",6.8 GiB,1.7 TiB
DJ Hero 2,8.2,FreeStyleGames,Activision,"DJ Hero 2 (USA) (En,Fr,Es).iso",3.8 GiB,1.7 TiB
F1 2010,8.2,Codemasters Birmingham,Codemasters,"F1 2010 (USA) (En,Fr,De,Es,It).iso",4.8 GiB,1.7 TiB
Far Cry 3: Blood Dragon,8.2,Ubisoft Montreal,Ubisoft,,,
Killzone 3,8.2,Guerrilla,SCEA,"Killzone 3 (USA, Brazil) (En,Ja,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Zh,Ko,Pl,Ru,Tr).iso",41.9 GiB,1.7 TiB
Skate 2,8.2,EA Black Box,EA Games,"Skate 2 (USA) (En,Fr).iso",7.6 GiB,1.8 TiB
Tales of Monkey Island,8.2,Telltale Games,Telltale Games,"Tales of Zestiria (USA) (En,Fr,De,Es,It).iso",9.0 GiB,1.8 TiB
The Beatles: Rock Band,8.2,Harmonix Music Systems,MTV Games,"Beatles, The - Rock Band (USA) (En,Fr,De,Es,It).iso",4.5 GiB,1.8 TiB
Battlefield: Bad Company,8.2,EA DICE,EA Games,Battlefield - Bad Company (USA) (Gold Edition).iso,6.4 GiB,1.8 TiB
Bayonetta,8.2,PlatinumGames,Sega,"Bayonetta (USA) (En,Ja,Fr,De,Es,It).iso",11.1 GiB,1.8 TiB
BioShock 2: Sinclair Solutions Test Pack,8.2,2K Marin,2K Games,,,
Borderlands 2: Tiny Tina's Assault on Dragon Keep,8.2,Gearbox Software,2K Games,,,
Castle Crashers,8.2,The Behemoth,The Behemoth,,,
Castlevania: Lords of Shadow Collection,8.2,Various,Konami,"Castlevania - Lords of Shadow 2 (USA) (En,Fr,De,Es,It,Pt).iso",4.2 GiB,1.8 TiB
College Hoops 2K8,8.2,Visual Concepts,2K Sports,College Hoops 2K8 (USA).iso,4.8 GiB,1.8 TiB
Dragon's Crown,8.2,Vanillaware,Atlus,Dragon's Crown (USA).iso,1.6 GiB,1.8 TiB
Fallout: New Vegas - Ultimate Edition,8.2,Obsidian Entertainment,Bethesda Softworks,Fallout - New Vegas - Ultimate Edition (USA).iso,12.4 GiB,1.8 TiB
FIFA Soccer 10,8.2,EA Sports,Electronic Arts,"FIFA Soccer 10 (USA) (En,Fr,Es).iso",7.1 GiB,1.8 TiB
Grand Theft Auto: Episodes from Liberty City,8.2,Rockstar Toronto,Rockstar Games,"Grand Theft Auto - Episodes from Liberty City (USA) (En,Fr,De,Es,It).iso",7.4 GiB,1.8 TiB
Grand Theft Auto IV: The Lost and Damned,8.2,Rockstar North,Rockstar Games,"Grand Theft Auto - San Andreas (USA) (En,Fr,De,Es,It,Ru).iso",2.3 GiB,1.8 TiB
Killzone Trilogy,8.2,Guerrilla,SCEA,Killzone Trilogy (USA) (Killzone + Killzone 2).iso,15.4 GiB,1.8 TiB
Kingdom Hearts HD 1.5 ReMIX,8.2,Square Enix,Square Enix,"Kingdom Hearts - HD 1.5 ReMIX (USA) (En,Fr,Es).iso",20.4 GiB,1.9 TiB
Life is Strange: Episode 2 - Out of Time,8.2,DONTNOD Entertainment,Square Enix,,,
Mass Effect Trilogy,8.2,BioWare,Electronic Arts,"Mass Effect 3 (USA, Asia) (En,Ja,Fr,De,Es,It,Pl,Ru).iso",14.0 GiB,1.9 TiB
Need for Speed: Hot Pursuit,8.2,Criterion Games,Electronic Arts,"Need for Speed - Hot Pursuit (USA) (En,Fr,Es).iso",7.1 GiB,1.9 TiB
Pinball Hall of Fame: The Williams Collection,8.2,Farsight Studios,System 3,Pinball Hall of Fame - The Williams Collection (USA).iso,2.0 GiB,1.9 TiB
PixelJunk Shooter,8.2,Q-Games,SCEA,,,
