title,score,developer,publisher,rom_name,size,running_total
SingStar '90s,7.3,SCEE,SCEA,SingStar '90s (USA).iso,4.4 GiB,1.6 TiB
SingStar Pop,7.3,SCEE London Studio,SCEA,SingStar Pop (USA).iso,4.2 GiB,1.6 TiB
SingStar Queen,7.3,SCEE,SCEA,SingStar Queen (USA).iso,3.0 GiB,1.6 TiB
Sled Storm,7.3,Electronic Arts,EA Sports Big,Sled Storm (USA).bin,486.4 MiB,1.6 TiB
Smash Court Tennis Pro Tournament,7.3,Namco,Namco,Smash Court Tennis - Pro Tournament (USA).bin,544.6 MiB,1.6 TiB
Snoopy vs. the Red Baron,7.3,Smart Bomb Interactive,Namco Bandai Games,Snoopy vs. the Red Baron (USA).iso,2.9 GiB,1.6 TiB
Sonic Mega Collection Plus,7.3,Sonic Team,Sega,Sonic Mega Collection Plus (USA).iso,4.4 GiB,1.6 TiB
Soul Nomad & the World Eaters,7.3,Nippon Ichi Software,NIS America,Soul Nomad & the World Eaters (USA).iso,1.8 GiB,1.6 TiB
Star Wars: Racer Revenge,7.3,Rainbow Studios,LucasArts,Star Wars - Racer Revenge (USA).bin,550.6 MiB,1.6 TiB
Super Bust-A-Move 2,7.3,Taito Corporation,Ubisoft,Super Bust-A-Move 2 (USA).bin,588.2 MiB,1.6 TiB
Test Drive,7.3,Pitbull Syndicate,Infogrames,Test Drive (USA) (v2.00).iso,3.8 GiB,1.6 TiB
Test Drive: Eve of Destruction,7.3,Monster Games Inc.,Atari SA,Test Drive - Eve of Destruction (USA).iso,1.8 GiB,1.6 TiB
The King of Fighters 02/03,7.3,SNK Playmore,SNK Playmore,"King of Fighters 2003, The (USA).iso",1.7 GiB,1.6 TiB
The King of Fighters '98 Ultimate Match,7.3,SNK Playmore,Ignition Entertainment,"King of Fighters '98, The - Ultimate Match (USA).iso",3.1 GiB,1.6 TiB
The Lord of the Rings: The Third Age,7.3,EA Games,EA Games,"Lord of the Rings, The - The Third Age (USA).iso",4.3 GiB,1.6 TiB
Tribes Aerial Assault,7.3,Inevitable Entertainment,Sierra Entertainment,Tribes - Aerial Assault (USA).bin,667.2 MiB,1.6 TiB
Twisted Metal: Head-On - Extra Twisted Edition,7.3,Eat Sleep Play,SCEA,Twisted Metal - Head-On - Extra Twisted Edition (USA).iso,3.9 GiB,1.6 TiB
Urban Chaos: Riot Response,7.3,Rocksteady Studios,Eidos Interactive,Urban Chaos - Riot Response (USA).iso,3.3 GiB,1.6 TiB
Wild Arms Alter Code: F,7.3,Media.Vision,Agetec,Wild Arms - Alter Code - F (USA).iso,7.7 GiB,1.6 TiB
Xenosaga Episode II: Jenseits von Gut und Bose,7.3,Monolith Soft,Namco,Xenosaga Episode II - Jenseits von Gut und Boese (USA) (Disc 2).iso,8.7 GiB,1.6 TiB
