title,score,developer,publisher,rom_name,size,running_total
Where is My Heart?,8.1,Die Gute Fabrik,Copenhagen Game Collective,Where is my Heart (USA) (minis) (PSN).iso,195.6 MiB,59.5 GiB
Winning Eleven: Pro Evolution Soccer 2007,8.1,KCET,Konami,"Winning Eleven - Pro Evolution Soccer 2007 (USA) (En,Es) (v1.01).iso",1.1 GiB,60.6 GiB
WWE SmackDown! vs. Raw 2006,8.1,Yuke's,THQ,"WWE SmackDown vs. Raw 2006 (Europe) (En,Fr,De,Es,It).iso",1.6 GiB,62.2 GiB
Z.H.P. Unlosing Ranger vs Darkdeath Evilman,8.1,Nippon Ichi Software,NIS America,Z.H.P. - Unlosing Ranger vs Darkdeath Evilman (Europe) (PSN).iso,823.3 MiB,63.0 GiB
Beaterator,8.0,Rockstar Leeds,Rockstar Games,Beaterator (USA) (v1.01).iso,1.0 GiB,64.0 GiB
Castlevania: The Dracula X Chronicles,8.0,Konami,Konami,Castlevania - The Dracula X Chronicles (USA) (v1.02).iso,1.0 GiB,65.0 GiB
FIFA 07 Soccer,8.0,EA Sports,EA Sports,FIFA Soccer (USA) (v1.02).iso,1.2 GiB,66.2 GiB
Gitaroo Man Lives!,8.0,Koei/Inis,Koei,Gitaroo Man Lives! (USA).iso,1.6 GiB,67.7 GiB
Hot Shots Tennis: Get a Grip,8.0,Clap Hanz,SCEA,Hot Shots Tennis - Get a Grip (USA) (v1.01).iso,1.2 GiB,68.9 GiB
Lunar: Silver Star Harmony,8.0,Game Arts,XSEED Games,Lunar - Silver Star Harmony (USA).iso,933.5 MiB,69.8 GiB
Metal Gear Acid 2,8.0,Kojima Productions,Konami,Metal Gear Ac!d 2 (USA).iso,874.8 MiB,70.7 GiB
MLB,8.0,989 Sports,SCEA,MLB (USA).iso,1.1 GiB,71.7 GiB
NBA Live 06,8.0,EA Canada,EA Sports,NBA Live 06 (USA).iso,1.2 GiB,73.0 GiB
Pro Evolution Soccer 2008,8.0,Konami,Konami,"Pro Evolution Soccer 2008 (USA) (En,Fr,Es).iso",1.3 GiB,74.2 GiB
SoulCalibur: Broken Destiny,8.0,Project Soul,Namco Bandai Games,"Soulcalibur - Broken Destiny (USA) (En,Ja,Fr,De,Es,It,Ru).iso",859.2 MiB,75.1 GiB
Street Fighter Alpha 3,8.0,Capcom,Capcom,Street Fighter Alpha 3 Max (USA).iso,235.4 MiB,75.3 GiB
Test Drive Unlimited,8.0,Eden Studios,Atari SA,Test Drive Unlimited (USA).iso,1.4 GiB,76.7 GiB
Tiger Woods PGA Tour 06,8.0,EA Sports,EA Sports,Tiger Woods PGA Tour 06 (USA) (v1.01).iso,1.2 GiB,77.9 GiB
Valkyrie Profile,8.0,TOSE,Square Enix,Valkyrie Profile - Lenneth (USA).iso,677.5 MiB,78.6 GiB
Worms: Open Warfare 2,8.0,Team17,THQ,Worms - Open Warfare 2 (USA) (v1.02).iso,187.1 MiB,78.8 GiB
Ys: The Oath in Felghana,8.0,Falcom,XSEED Games,Ys - The Oath in Felghana (USA).iso,1.0 GiB,79.8 GiB
Age of Zombies,7.9,Halfbrick Studios,Halfbrick Studios,Age of Zombies (USA) (minis) (PSN).iso,135.6 MiB,79.9 GiB
Def Jam: Fight for NY,7.9,Aki Corp.,EA Games,Def Jam - Fight for NY - The Takeover (USA) (v1.01).iso,1.5 GiB,81.4 GiB
Dissidia: Final Fantasy,7.9,Square Enix,Square Enix,Dissidia Final Fantasy (Japan).iso,1.5 GiB,82.9 GiB
echochrome,7.9,SCE Japan Studio,SCEA,Echochrome (USA) (PSP) (PSN).iso,176.5 MiB,83.1 GiB
FIFA 08 Soccer,7.9,EA Canada,EA Sports,FIFA Soccer (USA) (v1.02).iso,1.2 GiB,84.2 GiB
Floating Cloud God Saves the Pilgrims,7.9,Dakko Dakko,Dakko Dakko,Floating Cloud God Saves the Pilgrims (USA) (minis) (PSN).iso,127.8 MiB,84.4 GiB
Hakuoki: Demon of the Fleeting Blossom,7.9,Idea Factory,Aksys Games,Hakuoki - Demon of the Fleeting Blossom (USA).iso,1.1 GiB,85.5 GiB
Halfbrick Echoes,7.9,Halfbrick Studios,Halfbrick Studios,,,
Legends of War: Patton's Campaign,7.9,Enigma Software Productions,Enigma Software Productions,Legends of War - Patton's Campaign (USA) (PSP) (PSN).iso,767.4 MiB,86.2 GiB
