title,score,developer,publisher,rom_name,size,running_total
Monster Hunter Tri,8.4,Capcom,Capcom,"Monster Hunter Tri (USA) (En,Fr,Es).iso",4.4 GiB,168.5 GiB
No More Heroes 2: Desperate Struggle,8.4,Grasshopper Manufacture,Ubisoft,"No More Heroes 2 - Desperate Struggle (USA) (En,Fr,Es).iso",4.4 GiB,172.9 GiB
Pro Evolution Soccer 2009,8.4,KCET,Konami,"PES 2013 - Pro Evolution Soccer (USA) (En,Fr,Es,Pt).iso",4.4 GiB,177.3 GiB
Swords & Soldiers,8.4,Ronimo Games,Ronimo Games,Swords & Soldiers (USA) (WiiWare).wad,21.3 MiB,177.3 GiB
Tales of Monkey Island Chapter 4: The Trial and Execution of Guybrush Threepwood,8.4,Telltale Games,Telltale Games,Tales of Monkey Island - Chapter 4 - The Trial and Execution of Guybrush Threepwood (USA) (WiiWare).wad,43.7 MiB,177.4 GiB
Tiger Woods PGA Tour 11,8.4,EA Sports,Electronic Arts,Tiger Woods PGA Tour 10 (USA) (Rev 1).iso,4.4 GiB,181.7 GiB
And Yet It Moves,8.3,Broken Rules,Broken Rules,And Yet It Moves (USA) (WiiWare).wad,39.0 MiB,181.8 GiB
Bully: Scholarship Edition,8.3,Rockstar Vancouver,Rockstar Games,"Bully - Scholarship Edition (USA) (En,Fr,Es).iso",4.4 GiB,186.1 GiB
Call of Duty: World at War,8.3,Treyarch,Activision,Call of Duty - World at War (USA).iso,4.4 GiB,190.5 GiB
Mega Man 9,8.3,Inti Creates,Capcom,Mega Man 9 (USA) (WiiWare) (DLC).wad,356.1 KiB,190.5 GiB
MLB Power Pros,8.3,Konami,2K Sports,MLB Power Pros (USA).iso,4.4 GiB,194.9 GiB
No More Heroes,8.3,Grasshopper Manufacture,Ubisoft,"No More Heroes (USA) (En,Fr,Es).iso",4.4 GiB,199.3 GiB
Pro Evolution Soccer 2008,8.3,Konami,Konami,"PES 2013 - Pro Evolution Soccer (USA) (En,Fr,Es,Pt).iso",4.4 GiB,203.7 GiB
Rhythm Heaven Fever,8.3,Nintendo,Nintendo,Rhythm Heaven Fever (USA).iso,4.4 GiB,208.0 GiB
Tales of Monkey Island Chapter 5: Rise of the Pirate God,8.3,Telltale Games,Telltale Games,Tales of Monkey Island - Chapter 5 - Rise of the Pirate God (USA) (WiiWare).wad,43.5 MiB,208.1 GiB
WarioWare: Smooth Moves,8.3,Intelligent Systems,Nintendo,"WarioWare - Smooth Moves (USA) (En,Fr,Es).iso",4.4 GiB,212.5 GiB
