title,score,developer,publisher,rom_name,size
Creatures,4.3,Creature Labs,Conspiracy Entertainment,"Creatures (Europe) (En,Fr,De,Es,It).bin",506689008
Danger Girl,4.3,n-Space,THQ,Danger Girl (Europe).bin,682362240
ECW Anarchy Rulz,4.3,Acclaim Studios Salt Lake City,Acclaim,ECW Anarchy Rulz (Germany) (Track 1).bin,512580768
Jeremy McGrath Supercross 2000,4.3,Acclaim Studios Salt Lake City,Acclaim,"Jeremy McGrath Supercross 2000 (Europe) (En,Fr,De) (Track 1).bin",254298240
All-Star Slammin' D-Ball,4.2,Access,Agetec,All-Star Slammin' D-Ball (USA).bin,214544736
ATV: Quad Power Racing,4.2,Climax Studios,Acclaim,ATV - Quad Power Racing (Japan) (Track 1).bin,295818096
Digimon World 2,4.2,Bec,Bandai,Digimon World 3 (USA).bin,647526768
Countdown Vampires,4.1,K2 LLC,Bandai,Countdown Vampires (USA) (Disc 2).bin,586539408
MTV Sports: Skateboarding featuring Andy Macdonald,4.0,Darkblack,THQ,MTV Sports - Skateboarding featuring Andy Macdonald (USA).bin,667549344
WCW Backstage Assault,4.0,Kodiak Interactive,Electronic Arts,WCW Backstage Assault (Europe).bin,699249600
Resident Evil: Survivor,3.9,TOSE,Capcom,Resident Evil - Survivor (USA).bin,425730816
Duke Nukem: Land of the Babes,3.7,n-Space,Infogrames,Duke Nukem - Land of the Babes (USA).bin,707813232
"Army Men: World War - Land, Sea, Air",3.5,3DO,3DO,"Army Men - World War - Land, Sea, Air (USA).bin",277853520
World Destruction League: Thunder Tanks,3.5,3DO,3DO,World Destruction League - Thunder Tanks (USA).bin,491570352
Gold and Glory: The Road to El Dorado,3.4,Revolution Software,Ubisoft,Gold and Glory - The Road to El Dorado (USA).bin,633029040
Motocross Mania,3.4,Deibus Studios,On Deck Interactive,"Motocross Mania (Europe) (En,Fr,De,Es,It) (Track 01).bin",143587248
V.I.P.,3.3,Ubisoft Shanghai,Ubisoft,"V.I.P. (Europe) (En,Fr,De,Es,It).bin",633854592
The Simpsons Wrestling,3.2,Big Ape Productions,Activision,"Simpsons Wrestling, The (USA).bin",506830128
Disney's The Lion King: Simba's Mighty Adventure,3.0,Paradox Development,Activision,Disney's The Lion King - Simba's Mighty Adventure (USA) (Track 1).bin,595994448
Hooters Road Trip,3.0,Hoplite Research,Ubisoft,Hooters - Road Trip (USA).bin,295074864
The Powerpuff Girls: Chemical X-Traction,3.0,VIS Entertainment,Bam Entertainment,"Powerpuff Girls, The - Chemical X-Traction (USA) (En,Es) (Track 01).bin",223018992
Mortal Kombat: Special Forces,2.8,Midway,Midway,Mortal Kombat - Special Forces (USA).bin,319784976
Animorphs: Shattered Reality,2.7,SingleTrac,Infogrames,Animorphs - Shattered Reality (USA) (Track 1).bin,267558816
HBO Boxing,2.6,Osiris Studios,Acclaim,"HBO Boxing (Europe) (En,De) (Track 1).bin",424267872
KISS Pinball,2.6,Tarantula Studios,Take-Two Interactive,"KISS Pinball (Europe) (En,Fr,De).bin",283206672
Dragon Ball Z: Ultimate Battle 22,2.5,TOSE,Infogrames,Dragon Ball Z - Ultimate Battle 22 (USA).bin,336338352
