title,score,developer,publisher,rom_name,size,running_total
Mario Kart 7,8.5,Retro Studios,Nintendo,"Mario Kart 7 (USA) (En,Fr,Es) (Rev 1).3ds",1.0 GiB,61.6 GiB
Metroid: Samus Returns,8.5,Mercury Steam,Nintendo,"Metroid - Samus Returns (USA) (En,Fr,Es).3ds",1.0 GiB,62.6 GiB
Monster Hunter Generations,8.5,Capcom,Capcom,Monster Hunter Generations (USA).3ds,2.0 GiB,64.6 GiB
Radiant Historia,8.5,Atlus,Atlus,Radiant Historia - Perfect Chronology (USA).3ds,2.0 GiB,66.6 GiB
Super Smash Bros. for Nintendo 3DS / Wii U,8.5,Bandai Namco Games,Nintendo,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,68.6 GiB
Super Street Fighter IV,8.5,Capcom,Capcom,"Super Street Fighter IV - 3D Edition (USA) (En,Fr,Es).3ds",2.0 GiB,70.6 GiB
Etrian Odyssey IV: Legends of the Titan,8.4,Atlus,Atlus,Etrian Odyssey IV - Legends of the Titan (USA).3ds,1.0 GiB,71.6 GiB
Go! Go! Kokopolo 3D: Space Recipe for Disaster,8.4,Tanukii Studios,CIRCLE Entertainment,Go! Go! Kokopolo 3D - Space Recipe For Disaster (USA).3ds,512.0 MiB,72.1 GiB
Mario & Luigi: Bowser's Inside Story + Bowser Jr.'s Journey,8.4,Alphadream Corporation,Nintendo,Mario & Luigi - Bowser's Inside Story + Bowser Jr.'s Journey (USA).3ds,1.0 GiB,73.1 GiB
Pokemon Ultra Moon,8.4,Game Freak,Nintendo,"Pokemon Ultra Moon (USA) (En,Ja,Fr,De,Es,It,Zh,Ko).3ds",4.0 GiB,77.1 GiB
Shin Megami Tensei: Devil Survivor 2 Record Breaker,8.4,Atlus,Atlus,Shin Megami Tensei - Devil Survivor 2 - Record Breaker (USA).3ds,4.0 GiB,81.1 GiB
Shin Megami Tensei IV: Apocalypse,8.4,Atlus,Atlus,Shin Megami Tensei IV - Apocalypse (USA).3ds,2.0 GiB,83.1 GiB
BYE-BYE BOXBOY!,8.3,HAL Labs,Nintendo,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,85.1 GiB
Donkey Kong Country Returns,8.3,Retro Studios,Nintendo,"Donkey Kong Country Returns 3D (USA) (En,Fr,Es).3ds",4.0 GiB,89.1 GiB
Kid Icarus: Uprising,8.3,Project Sora,Nintendo,"Kid Icarus - Uprising (USA) (En,Fr,Es).3ds",2.0 GiB,91.1 GiB
Persona Q: Shadow of the Labyrinth,8.3,Atlus,Atlus,Persona Q - Shadow of the Labyrinth (USA).3ds,2.0 GiB,93.1 GiB
Pocket Card Jockey,8.3,Game Freak,Nintendo,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,95.1 GiB
Pokemon Omega Ruby,8.3,Game Freak,Nintendo,"Pokemon Omega Ruby (USA) (En,Ja,Fr,De,Es,It,Ko) (Rev 2).3ds",2.0 GiB,97.1 GiB
Retro City Rampage DX,8.3,Vblank Entertainment Inc.,Vblank Entertainment Inc.,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,99.1 GiB
Rhythm Heaven Megamix,8.3,Nintendo,Nintendo,"Rhythm Paradise Megamix (Europe) (En,Fr,De,Es,It).3ds",1.0 GiB,100.1 GiB
Shin Megami Tensei IV,8.3,Atlus,Atlus,Shin Megami Tensei IV (USA).3ds,2.0 GiB,102.1 GiB
Stretchmo,8.3,Intelligent Systems,Nintendo,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,104.1 GiB
Theatrhythm Final Fantasy: Curtain Call,8.3,indieszero,Square Enix,Theatrhythm Final Fantasy - Curtain Call (USA).3ds,2.0 GiB,106.1 GiB
VVVVVV,8.3,Terry Cavanagh,Nicalis,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,108.1 GiB
Art of Balance,8.2,Shin'en,Shin'en,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,110.1 GiB
Cave Story 3D,8.2,Nicalis,NIS America,Cave Story 3D (USA).3ds,512.0 MiB,110.6 GiB
Etrian Odyssey 2 Untold: The Fafnir Knight,8.2,Atlus,Atlus,Etrian Odyssey 2 Untold - The Fafnir Knight (USA).3ds,1.0 GiB,111.6 GiB
Gunman Clive,8.2,Horberg Productions,Horberg Productions,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,113.6 GiB
Pokemon Alpha Sapphire,8.2,Game Freak,Nintendo,"Pokemon Alpha Sapphire (USA) (En,Ja,Fr,De,Es,It,Ko) (Rev 2).3ds",2.0 GiB,115.6 GiB
Professor Layton and the Miracle Mask,8.2,Level 5,Nintendo,Professor Layton and the Miracle Mask (USA) (Rev 1).3ds,1.0 GiB,116.6 GiB
Resident Evil: Revelations,8.2,Capcom,Capcom,"Resident Evil - Revelations (USA) (En,Ja,Fr,De,Es,It) (Rev 1).3ds",4.0 GiB,120.6 GiB
Shantae and the Pirate's Curse,8.2,WayForward,WayForward,Shantae and the Pirate's Curse (USA).3ds,512.0 MiB,121.1 GiB
Skylanders: Spyro's Adventure,8.2,Toys for Bob,Activision,"Skylanders - Spyro's Adventure (USA) (En,Fr).3ds",512.0 MiB,121.6 GiB
SteamWorld Dig,8.2,Image & Form,Image & Form,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,123.6 GiB
3D After Burner II,8.1,M2,Sega,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,125.6 GiB
Art Academy: Lessons for Everyone,8.1,Nintendo,Nintendo,"Art Academy - Lessons for Everyone (USA) (En,Fr,Es).3ds",512.0 MiB,126.1 GiB
Bravely Second: End Layer,8.1,Silicon Studio,Nintendo,"Bravely Second - End Layer (USA) (En,Fr,Es).3ds",4.0 GiB,130.1 GiB
