title,score,developer,publisher,rom_name,size,running_total
The Magic Obelisk,7.8,Game Arts,Game Arts,"Magic Obelisk, The (USA) (WiiWare).wad",31.0 MiB,203.5 GiB
Disney Guilty Party,7.8,Wideload Games Inc.,Disney Interactive Studios,"Disney Sing It - Party Hits (USA) (En,Fr,Es).iso",4.4 GiB,207.9 GiB
"Blast Works: Build, Trade, Destroy",7.8,BudCat,Majesco,"Blast Works - Build, Trade, Destroy (USA).iso",4.4 GiB,212.3 GiB
Wii Sports,7.8,Nintendo,Nintendo,Wii Sports (USA) (Rev 1).iso,4.4 GiB,216.7 GiB
Water Warfare,7.8,Hudson Soft,Hudson Soft,Water Warfare (USA) (WiiWare).wad,37.7 MiB,216.7 GiB
Lost in Shadow,7.8,Hudson Soft,Hudson Soft,"Lost in Shadow (USA) (En,Fr,Es) (Rev 1).iso",4.4 GiB,221.1 GiB
chick chick BOOM,7.8,Tons of Bits,Tons of Bits,Chick Chick BOOM (USA) (WiiWare).wad,26.6 MiB,221.1 GiB
Castlevania: The Adventure ReBirth,7.8,M2,Konami,Castlevania - The Adventure ReBirth (USA) (WiiWare).wad,35.2 MiB,221.1 GiB
Trauma Center: Second Opinion,7.7,Atlus,Atlus,Trauma Center - Second Opinion (USA).iso,4.4 GiB,225.5 GiB
Spectrobes: Origins,7.7,Genki,Disney Interactive Studios,Spectrobes - Origins (USA).iso,4.4 GiB,229.9 GiB
Mercury Meltdown Revolution,7.7,Ignition Entertainment,Ignition Entertainment,"Mercury Meltdown Revolution (USA) (En,Fr,Es).iso",4.4 GiB,234.3 GiB
Pandora's Tower,7.7,Ganbarion,XSEED Games,"Pandora's Tower (USA) (En,Fr,Es).iso",4.4 GiB,238.6 GiB
Naruto Shippuden: Clash of Ninja Revolution III,7.7,Eighting,Tomy Corporation,Naruto Shippuden - Clash of Ninja Revolution III (USA).iso,4.4 GiB,243.0 GiB
Naruto: Clash of Ninja Revolution 2,7.7,Eighting,Tomy Corporation,"Naruto - Clash of Ninja Revolution 2 (USA) (En,Fr,Es).iso",4.4 GiB,247.4 GiB
NEVES Plus,7.6,Yuke's,Yuke's,Neves Plus (USA) (WiiWare).wad,11.4 MiB,247.4 GiB
Jungle Speed,7.6,Next Level Games,"Playful Entertainment, Inc.",Jungle Speed (USA) (WiiWare).wad,39.3 MiB,247.5 GiB
Imagine Party Babyz,7.6,Ubisoft,Ubisoft,"Imagine - Party Babyz (USA) (En,Fr,Es).iso",4.4 GiB,251.8 GiB
FlatOut (2010),7.6,Team6 Game Studios,Zoo Games,"FlatOut (USA) (En,Fr,Es).iso",4.4 GiB,256.2 GiB
Final Fantasy Crystal Chronicles: The Crystal Bearers,7.6,Square Enix,Square Enix,"Final Fantasy Crystal Chronicles - The Crystal Bearers (USA) (En,Fr,Es).iso",4.4 GiB,260.6 GiB
Art Style: light trax,7.6,Skip Ltd.,Nintendo,Art Style - light trax (USA) (WiiWare).wad,21.5 MiB,260.6 GiB
Fragile Dreams: Farewell Ruins of the Moon,7.6,Tri-Crescendo,XSEED Games,"Fragile Dreams - Farewell Ruins of the Moon (USA) (En,Ja,Fr).iso",4.4 GiB,265.0 GiB
Excitebots: Trick Racing,7.6,Monster Games Inc.,Nintendo,ExciteBots - Trick Racing (USA).iso,4.4 GiB,269.4 GiB
The Munchables,7.5,Now Production,Namco Bandai Games,"Munchables, The (USA) (En,Fr,Es).iso",4.4 GiB,273.7 GiB
NiGHTS: Journey of Dreams,7.5,Sonic Team,Sega,"Nights - Journey of Dreams (USA) (En,Ja,Fr,De,Es,It).iso",4.4 GiB,278.1 GiB
FAST - Racing League,7.5,Shin'en,Shin'en,FAST - Racing League (USA) (WiiWare).wad,44.3 MiB,278.2 GiB
Animal Crossing: City Folk,7.5,Nintendo,Nintendo,"Animal Crossing - City Folk (USA, Asia) (En,Fr,Es) (Rev 1).iso",4.4 GiB,282.5 GiB
We Love Golf!,7.5,Camelot Software Planning,Capcom,"We Love Golf! (USA) (En,Fr,Es).iso",4.4 GiB,286.9 GiB
Naruto: Clash of Ninja Revolution,7.5,Eighting,Tomy Corporation,Naruto - Clash of Ninja Revolution (USA).iso,4.4 GiB,291.3 GiB
Mario Super Sluggers,7.5,Namco Bandai Games,Nintendo,"Mario Super Sluggers (USA) (En,Fr,Es).iso",4.4 GiB,295.7 GiB
Final Fantasy Crystal Chronicles: My Life as a King,7.5,Square Enix,Square Enix,Final Fantasy Crystal Chronicles - My Life as a King (USA) (WiiWare) (DLC).wad,3.6 MiB,295.7 GiB
Excite Truck,7.5,Monster Games Inc.,Nintendo,Excite Truck (USA).iso,4.4 GiB,300.0 GiB
Endless Ocean,7.5,Arika,Nintendo,"Endless Ocean (USA) (En,Fr,Es).iso",4.4 GiB,304.4 GiB
Deadly Creatures,7.5,Rainbow Studios,THQ,"Deadly Creatures (USA) (En,Fr,Es).iso",4.4 GiB,308.8 GiB
Bonsai Barber,7.5,Zoonami Ltd.,Nintendo,Bonsai Barber (USA) (WiiWare).wad,19.5 MiB,308.8 GiB
Fishing Resort,7.5,Prope,XSEED Games,Fishing Resort (USA).iso,4.4 GiB,313.2 GiB
