title,score,developer,publisher,rom_name,size,running_total
ISS Pro Evolution,8.6,KCET,Konami,ISS Pro Evolution (USA) (Track 01).bin,206.7 MiB,11.1 GiB
Tenchu: Stealth Assassins,8.6,Acquire,Activision,Tenchu - Stealth Assassins (USA) (Rev 1).bin,660.9 MiB,11.8 GiB
Lunar 2: Eternal Blue,8.6,Game Arts,Working Designs,Lunar 2 - Eternal Blue (Japan) (Disc 3).bin,2.0 GiB,13.8 GiB
Alundra,8.6,Matrix Software,Working Designs,Alundra (USA) (Rev 1).bin,572.5 MiB,14.3 GiB
Pepsiman,8.5,Kid,Kid,Pepsiman (Japan) (Track 1).bin,118.4 MiB,14.4 GiB
Colony Wars,8.5,Psygnosis,Psygnosis,Colony Wars (USA) (Disc 2) (Track 1).bin,1.1 GiB,15.5 GiB
Ace Combat 2,8.5,Namco,Namco,Ace Combat 2 (USA).bin,553.9 MiB,16.1 GiB
Parasite Eve,8.4,SquareSoft,Square EA,Parasite Eve (USA) (Disc 2).bin,1.1 GiB,17.1 GiB
Dance Dance Revolution Konamix,8.4,Konami,Konami,Dance Dance Revolution Konamix (USA).bin,431.5 MiB,17.6 GiB
Final Fantasy Anthology,8.3,SquareSoft,Square EA,"Final Fantasy V (Japan, Asia).bin",282.4 MiB,17.8 GiB
Crash Bandicoot,8.3,Naughty Dog,SCEA,Crash Bandicoot (USA).bin,602.8 MiB,18.4 GiB
Dead or Alive,8.2,Team Ninja,Tecmo,"Dead or Alive (Japan, Asia) (Track 01).bin",146.0 MiB,18.6 GiB
You Don't Know Jack: Mock 2,8.2,Jellyvision,Sierra Entertainment,You Don't Know Jack - Mock 2 (USA).bin,615.5 MiB,19.2 GiB
Star Ocean: The Second Story,8.2,Tri-Ace,SCEA,Star Ocean - The Second Story (USA) (Disc 2).bin,1.2 GiB,20.4 GiB
Parasite Eve II,8.2,SquareSoft,Square EA,"Parasite Eve II (USA, Canada) (Disc 2).bin",1.1 GiB,21.5 GiB
Brave Fencer Musashi,8.2,SquareSoft,Square EA,Brave Fencer Musashi (USA) (Track 1).bin,347.9 MiB,21.8 GiB
Tenchu 2: Birth of the Stealth Assassins,8.2,Acquire,Activision,Tenchu 2 - Birth of the Stealth Assassins (USA).bin,709.6 MiB,22.5 GiB
Bushido Blade,8.1,Light Weight,SCEA,Bushido Blade (USA).bin,555.3 MiB,23.1 GiB
RC de GO!,8.0,Taito Corporation,Acclaim,RC de Go! (USA) (Track 1).bin,291.8 MiB,23.3 GiB
Barbie: Gotta Have Games,8.0,Digital Illusions,VU Games,Barbie - Gotta Have Games (USA) (Track 01).bin,25.9 MiB,23.4 GiB
Saiyuki: Journey West,7.9,Koei,Koei,Saiyuki - Journey West (USA).bin,498.0 MiB,23.8 GiB
Final Fantasy Origins,7.9,TOSE,Square Enix,Final Fantasy Origins (USA) (Rev 1).bin,562.2 MiB,24.4 GiB
Bomberman Party Edition,7.9,Metro,Vatical Entertainment,Bomberman - Party Edition (USA).bin,630.2 MiB,25.0 GiB
Spider-Man 2: Enter: Electro,7.8,Vicarious Visions,Activision,Spider-Man 2 - Enter - Electro (USA) (Rev 1).bin,684.2 MiB,25.7 GiB
Point Blank 3,7.8,TOSE,Namco,Point Blank 3 (USA).bin,120.2 MiB,25.8 GiB
MLB 2003,7.8,989 Sports,SCEA,MLB 2003 (USA).bin,523.8 MiB,26.3 GiB
Incredible Crisis,7.8,Polygon Magic,Titus Software,Incredible Crisis (USA).bin,688.0 MiB,27.0 GiB
Disney/Pixar Toy Story Racer,7.8,Traveller's Tales,Activision,Disney-Pixar Toy Story Racer (USA).bin,247.2 MiB,27.2 GiB
Arc the Lad Collection,7.7,ARC Entertainment,Working Designs,Arc the Lad Collection - Arc the Lad (USA).bin,598.7 MiB,27.8 GiB
Star Trek: Invasion,7.6,Warthog,Activision,Star Trek - Invasion (USA).bin,648.2 MiB,28.4 GiB
MLB 2002,7.6,989 Sports,SCEA,MLB 2002 (USA).bin,605.1 MiB,29.0 GiB
Fear Effect 2: Retro Helix,7.6,Kronos Digital Entertainment,Eidos Interactive,Fear Effect 2 - Retro Helix (USA) (Disc 4) (Rev 1).bin,2.6 GiB,31.6 GiB
Elemental Gearbolt,7.6,Alfa System,Working Designs,Elemental Gearbolt (USA).bin,508.3 MiB,32.1 GiB
X-Men: Mutant Academy 2,7.6,Paradox Development,Activision,X-Men - Mutant Academy 2 (USA) (Track 01).bin,419.5 MiB,32.5 GiB
Disney's Atlantis: The Lost Empire (2001),7.5,Eurocom,SCEA,Disney's Atlantis - The Lost Empire (USA) (Track 1).bin,325.2 MiB,32.9 GiB
Strider 2,7.5,Use,Capcom,Strider 2 (USA).bin,437.8 MiB,33.3 GiB
Looney Tunes Racing,7.4,Circus Freak,Infogrames,"Looney Tunes Racing (USA) (En,Fr,Es).bin",433.8 MiB,33.7 GiB
Vanguard Bandits,7.4,S-Neo,Working Designs,Vanguard Bandits (USA).bin,544.5 MiB,34.2 GiB
Dance Dance Revolution Disney Mix,7.4,Konami,Konami,Dance Dance Revolution - Disney Mix (USA).bin,239.7 MiB,34.5 GiB
Digimon Rumble Arena,7.4,Bandai,Bandai,Digimon Rumble Arena (USA).bin,254.5 MiB,34.7 GiB
Gundam: Battle Assault 2,7.3,Natsume,Bandai,Gundam Battle Assault 2 (USA) (Track 1).bin,232.5 MiB,35.0 GiB
Crash Bash,7.3,Eurocom,SCEA,Crash Bash (USA).bin,170.0 MiB,35.1 GiB
RC Revenge,7.2,Acclaim Studios Cheltenham,Acclaim,RC Revenge (USA) (Track 1).bin,461.6 MiB,35.6 GiB
Dragon Valor,7.2,Namco,Namco,Dragon Valor (USA) (Disc 2) (Track 1).bin,1.2 GiB,36.7 GiB
C-12: Final Resistance,7.2,SCE Studio Cambridge,SCEA,C-12 - Final Resistance (USA) (Track 1).bin,432.4 MiB,37.2 GiB
Bust A Groove 2,7.2,Metro,Enix Corporation,Bust A Groove 2 (USA).bin,584.0 MiB,37.7 GiB
Time Crisis: Project Titan,7.1,Flying Tiger Development,Namco,Time Crisis - Project Titan (USA) (Track 01).bin,37.9 MiB,37.8 GiB
NCAA March Madness 2001,7.1,Black Ops Entertainment,EA Sports,NCAA March Madness 2001 (USA).bin,597.8 MiB,38.3 GiB
Yu-Gi-Oh! Forbidden Memories,7.1,KCEJ,Konami,Yu-Gi-Oh! Forbidden Memories (USA).bin,493.9 MiB,38.8 GiB
Destruction Derby Raw,7.1,Studio 33,Midway,Destruction Derby Raw (USA) (Track 01).bin,262.4 MiB,39.1 GiB
Thunder Force V,7.0,TechnoSoft,Working Designs,Thunderstrike 2 (USA) (Track 01).bin,72.4 MiB,39.2 GiB
Super Shot Soccer,7.0,Tecmo,Tecmo,Super Shot Soccer (USA) (Track 1).bin,317.9 MiB,39.5 GiB
MTV Sports: Pure Ride,7.0,Radical Entertainment,THQ,MTV Sports - Pure Ride (USA) (Track 1).bin,388.0 MiB,39.8 GiB
ESPN MLS GameNight,7.0,Saffire,Konami,ESPN MLS Gamenight (USA) (Track 01).bin,184.0 MiB,40.0 GiB
