title,score,developer,publisher,rom_name,size,running_total
Tokyo Jungle,7.7,Crispy's,SCEA,Tokyo Jungle (Japan).iso,2.0 GiB,1019.7 GiB
Twisted Metal (2012),7.7,Eat Sleep Play,SCEA,"Twisted Metal (USA) (En,Fr,Es).iso",12.5 GiB,1.0 TiB
Tales From Space: About a Blob,7.7,DrinkBox Studios,DrinkBox Studios,,,
Sports Champions,7.7,Zindagi Games,SCEA,"Sports Champions (USA) (En,Fr,Es,Pt) (FW3.50).iso",11.9 GiB,1.0 TiB
Tetris (2009),7.7,EA Mobile,Electronic Arts,Time Crisis 4 (USA).iso,7.7 GiB,1.0 TiB
Heavy Rain: Move Edition,7.7,Quantic Dream,SCEA,Heavy Rain - Move Edition (UK).iso,25.4 GiB,1.1 TiB
Formula One Championship Edition,7.7,Studio Liverpool,SCEA,Formula One - Championship Edition (USA).iso,8.9 GiB,1.1 TiB
Folklore,7.7,Game Republic,SCEA,"Folklore (USA) (En,Fr,De,Es,It).iso",14.8 GiB,1.1 TiB
Tales of Xillia 2,7.6,Bandai Namco Games,Bandai Namco Games,"Tales of Xillia 2 (USA) (En,Fr,Es).iso",5.3 GiB,1.1 TiB
Wonderbook: Diggs Nightcrawler,7.6,Exient Entertainment,SCEA,"Wonderbook - Diggs Nightcrawler (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru,Cs).iso",6.6 GiB,1.1 TiB
The House of the Dead: Overkill - Extended Cut,7.6,Headstrong Games,Sega,"House of the Dead, The - Overkill - Extended Cut (USA).iso",12.2 GiB,1.1 TiB
The Guided Fate Paradox,7.6,Nippon Ichi Software,NIS America,"Guided Fate Paradox, The (USA).iso",3.7 GiB,1.1 TiB
Soldner-X 2: Final Prototype - The Last Chapter,7.6,SideQuest Studios,EastAsiaSoft,,,
Dynasty Warriors 8: Xtreme Legends,7.6,Omega Force,Tecmo Koei Games,Dynasty Warriors 8 - Xtreme Legends (USA).iso,22.8 GiB,1.1 TiB
LittleBigPlanet: Game of the Year Edition,7.6,Media Molecule,SCEA,"LittleBigPlanet - Game of the Year Edition (USA) (En,Ja,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Zh,Ko,Ru).iso",7.1 GiB,1.1 TiB
LittleBigPlanet 2: Special Edition,7.6,Media Molecule,SCEA,"LittleBigPlanet 2 - Special Edition (USA) (En,Fr,Es,Pt).iso",16.5 GiB,1.1 TiB
3D Dot Game Heroes,7.6,Silicon Studio,Atlus,3D Dot Game Heroes (USA).iso,3.4 GiB,1.2 TiB
Rain,7.6,SCE Japan Studio,SCEA,Rain (Japan).iso,2.5 GiB,1.2 TiB
Heavenly Sword,7.6,Ninja Theory,SCEA,"Heavenly Sword (USA) (En,Fr,De,Es,It).iso",18.9 GiB,1.2 TiB
Comet Crash,7.6,Pelfast,Pelfast,,,
The House of the Dead 4,7.5,Sega,Sega,"Rock of the Dead (USA) (En,Fr,Es).iso",3.9 GiB,1.2 TiB
Ratchet & Clank Future: Quest for Booty,7.5,Insomniac Games,SCEA,"Ratchet & Clank - Quest for Booty (Europe) (En,Ja,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Zh,Ko).iso",4.8 GiB,1.2 TiB
MAG,7.5,Zipper Interactive,SCEA,MAG (USA).iso,14.2 GiB,1.2 TiB
Katamari Forever,7.5,Bandai Namco Games,Bandai Namco Games,"Katamari Forever (USA) (En,Fr,Es).iso",13.6 GiB,1.2 TiB
JoJo's Bizarre Adventure: All-Star Battle,7.5,CyberConnect2,Bandai Namco Games,"JoJo's Bizarre Adventure - All Star Battle (USA) (En,Fr,De,Es,It).iso",2.9 GiB,1.2 TiB
Disgaea D2: A Brighter Darkness,7.5,Nippon Ichi Software,NIS America,Disgaea D2 - A Brighter Darkness (USA).iso,2.4 GiB,1.2 TiB
Tumble (2010),7.5,Supermassive Games,SCEE,,,
Battle Princess of Arcadias,7.5,ApolloSoft,NIS America,"Prince of Persia (USA, Asia) (En,Fr,De,Es,It,Nl).iso",5.0 GiB,1.2 TiB
Calling All Cars!,7.4,Incognito Inc.,SCEA,NPUA80088_Calling_All_Cars.pkg,188.0 MiB,1.2 TiB
Tears to Tiara II: Heir of the Overlord,7.3,Aqua Plus,Atlus,Tears to Tiara II - Heir of the Overlord (USA).iso,3.7 GiB,1.2 TiB
Sports Champions 2,7.3,Zindagi Games,SCEA,"Sports Champions 2 (USA) (En,Fr,Es,Pt).iso",6.3 GiB,1.2 TiB
Sky Fighter,7.3,TikGames,TikGames,"Street Fighter IV (USA, Korea) (En,Ja,Fr,De,Es,It,Ko).iso",10.6 GiB,1.2 TiB
PixelJunk SideScroller,7.3,Q-Games,SCEA,,,
PAIN: Amusement Park,7.3,Idol Minds,SCEA,,,
GEON,7.3,Strawdog Studios,Pinnacle,,,
Funky Lab Rat,7.3,Hydravision,Hydravision,,,
Sorcery,7.2,The Workshop,SCEA,"Sorcery (USA) (En,Fr,Es).iso",6.3 GiB,1.2 TiB
LittleBigPlanet Karting,7.2,United Front Games,SCEA,"LittleBigPlanet Karting (USA, Brazil) (En,Fr,Es,Pt).iso",6.9 GiB,1.3 TiB
Resident Evil: Chronicles HD Collection,7.2,Capcom,Capcom,Biohazard - Chronicles HD Selection (Japan).iso,12.1 GiB,1.3 TiB
echochrome ii,7.2,SCE Japan Studio,SCEA,"Echochrome II (Korea) (En,Zh,Ko).iso",690.1 MiB,1.3 TiB
Dynasty Warriors 7 Empires,7.2,Omega Force,Tecmo Koei Games,Dynasty Warriors 7 - Empires (Europe).iso,8.1 GiB,1.3 TiB
Uncharted 2: Among Thieves - Siege Expansion Pack,7.1,Naughty Dog,SCEA,"Uncharted 2 - Among Thieves (USA) (En,Fr,Es).iso",20.4 GiB,1.3 TiB
Trash Panic,7.1,SCEJ,SCEA,"Grease Dance (USA) (En,Fr,Es).iso",2.6 GiB,1.3 TiB
The Last Guy,7.1,SCE Japan Studio,SCEA,"Last Guy, The (Japan).iso",1.9 GiB,1.3 TiB
Drakengard 3,7.1,Access Games,Square Enix,"Drakengard 3 (USA) (En,Fr).iso",14.8 GiB,1.3 TiB
Saint Seiya: Sanctuary Battle,7.1,Dimps Corporation,Bandai Namco Games,"Saint Seiya - Sanctuary Battle (Europe) (En,Fr,Es,It).iso",7.6 GiB,1.3 TiB
Atelier Rorona: The Alchemist of Arland,7.0,Gust,NIS America,Atelier Rorona - The Alchemist of Arland (USA).iso,4.0 GiB,1.3 TiB
Under Siege (2011),7.0,"Seed Studios, Lda","Seed Studios, Lda",Under Defeat HD (Japan).iso,533.2 MiB,1.3 TiB
Savage Moon,7.0,FluffyLogic,SCEA,Me Motion (Japan).iso,1.1 GiB,1.3 TiB
GTI Club + Rally Cote D'Azur,7.0,Sumo Digital,SCEA,,,
Elefunk,7.0,8bit Games,SCEA,,,
Yakuza: Dead Souls,7.0,Ryu ga Gotoku Studios,Sega,Yakuza - Dead Souls (USA).iso,20.2 GiB,1.3 TiB
Wonderbook: Book of Spells,7.0,SCEE London Studio,SCEA,"Wonderbook - Book of Spells (USA) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru,Cs,Tr).iso",9.8 GiB,1.4 TiB
The Awakened Fate: Ultimatum,7.0,Nippon Ichi Software,NIS America,"Awakened Fate Ultimatum, The (USA).iso",2.6 GiB,1.4 TiB
Supersonic Acrobatic Rocket-Powered Battle-Cars,7.0,Psyonix,Psyonix,,,
PixelJunk Monsters Encore,6.9,Q-Games,SCEA,,,
Legasista,6.9,System Prisma,NIS America,,,
Ar tonelico Qoga: Knell of Ar Ciel,6.9,Gust,NIS America,Ar tonelico Qoga - Knell of Ar Ciel (USA).iso,21.2 GiB,1.4 TiB
Tom Clancy's Splinter Cell Classic Trilogy HD,6.9,Ubisoft,Ubisoft,"Tom Clancy's Splinter Cell Trilogy (USA, Korea) (En,Fr,De,Es,It).iso",10.7 GiB,1.4 TiB
Ratchet & Clank: All 4 One,6.9,Insomniac Games,SCEA,"Ratchet & Clank - All 4 One (USA, Brazil) (En,Fr,Es).iso",18.3 GiB,1.4 TiB
Noby Noby Boy,6.9,Bandai Namco Games,Bandai Namco Games,,,
Gran Turismo 5 Prologue,6.9,Polyphony Digital,SCEA,"Gran Turismo 5 - Prologue (USA) (En,Fr) (v03.00).iso",6.1 GiB,1.4 TiB
Akimi Village,6.9,NinjaBee,Sony Online Entertainment,,,
Trinity Universe,6.8,Idea Factory,NIS America,Trinity Universe (USA).iso,5.0 GiB,1.4 TiB
SingStar (2008),6.8,SCEE London Studio,SCEA,"SingStar (USA) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi).iso",8.5 GiB,1.4 TiB
One Piece: Pirate Warriors,6.8,Omega Force,Namco Bandai Games,"One Piece - Pirate Warriors (Europe) (En,Fr,De,Es,It) (v02.00).iso",11.0 GiB,1.4 TiB
Dynasty Warriors 7: Xtreme Legends,6.8,Omega Force,Koei Tecmo Games,Dynasty Warriors 7 - Xtreme Legends (USA).iso,22.9 GiB,1.5 TiB
Wonderbook: Walking With Dinosaurs,6.8,Supermassive Games,SCEA,"Wonderbook - Walking with Dinosaurs (USA) (En,Fr,Es,Pt).iso",2.8 GiB,1.5 TiB
Labyrinth Legends,6.8,Creat Studios,Creat Studios,"Rayman Legends (USA) (En,Fr,Es,Pt).iso",6.4 GiB,1.5 TiB
DanceStar Party Hits,6.8,SCEE,SCEE,"DanceStar Party Hits (Spain) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru).iso",19.8 GiB,1.5 TiB
Blast Factor,6.8,Bluepoint Games,SCEA,,,
Modern Combat: Domination,6.8,Gameloft,Gameloft,,,
White Knight Chronicles International Edition,6.7,Level 5,SCEA,"White Knight Chronicles - International Edition (USA) (En,Fr,Es).iso",10.6 GiB,1.5 TiB
Tekken Revolution,6.7,Namco Bandai Games,Namco Bandai Games,"Rock Revolution (USA) (En,Fr,Es).iso",4.3 GiB,1.5 TiB
Strength of the Sword 3,6.7,Ivent Games,Ivent Games,,,
Hyperballoid HD,6.7,iSquared Games,Alawar Entertainment,,,
Beat Sketcher,6.7,SCE Japan Studio,SCEA,Beat Sketch! (Japan).iso,809.1 MiB,1.5 TiB
Medieval Moves: Deadmund's Quest,6.7,Zindagi Games,SCEA,"Medieval Moves - Deadmund's Quest (USA) (En,Fr,Es,Pt).iso",14.1 GiB,1.5 TiB
Watchmen: The End Is Nigh Complete Experience,6.7,Deadline Games,Warner Bros. Interactive Entertainment,"Watchmen - The End Is Nigh - Parts 1 and 2 (USA) (En,Fr,De,Es,It).iso",8.4 GiB,1.5 TiB
Crash Commando,6.7,Epos,SCEA,"Bionic Commando (USA) (En,Ja,Fr,De,Es,It,Ko).iso",7.1 GiB,1.5 TiB
White Knight Chronicles II,6.6,Level 5,D3Publisher,"White Knight Chronicles II (USA) (En,Fr,Es).iso",17.8 GiB,1.5 TiB
Tekken Hybrid,6.6,Namco Bandai Games,Namco Bandai Games,"Tekken Hybrid (USA) (En,Ja,Fr,De,Es,It,Ko).iso",37.9 GiB,1.6 TiB
PlayStation Home,6.6,SCEE London Studio,SCEA,"PlayStation Move Heroes (USA) (En,Fr,Es).iso",10.5 GiB,1.6 TiB
Gran Turismo HD Concept,6.6,Polyphony Digital,SCEA,Gran Turismo HD Concept (Japan).iso,2.4 GiB,1.6 TiB
Everybody Dance,6.6,SCEE,SCEA,"Everybody Dance (USA) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru).iso",18.5 GiB,1.6 TiB
Carnival Island,6.6,Magic Pixel Games,SCEA,"Carnival Island (USA) (En,Fr,Es).iso",2.7 GiB,1.6 TiB
SOCOM 4: U.S. Navy SEALs,6.6,Zipper Interactive,SCEA,"SOCOM 4 - U.S. Navy SEALs (USA) (En,Fr,Es,Pt).iso",22.1 GiB,1.6 TiB
Sackboy's Prehistoric Moves,6.5,Media Molecule,SCEA,,,
Hyperdimension Neptunia Victory,6.5,Compile Heart,NIS America,Hyperdimension Neptunia Victory (USA).iso,5.3 GiB,1.6 TiB
High Velocity Bowling,6.5,SCEA,SCEA,"High Velocity Bowling (USA) (En,Fr,Es) (FW3.50).iso",9.0 GiB,1.7 TiB
Trinity: Souls of Zill O'll,6.5,Omega Force,Tecmo Koei Games,Trinity - Souls of Zill O'll (USA).iso,21.0 GiB,1.7 TiB
Snakeball,6.5,Gamoola Soft,SCEA,,,
SingStar Dance,6.5,SCEE London Studio,SCEA,"SingStar Dance (USA) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru).iso",9.7 GiB,1.7 TiB
EyePet & Friends,6.5,SCEE London Studio,SCEA,"EyePet & Friends (USA) (En,Fr,Es,Pt).iso",7.7 GiB,1.7 TiB
Eat Them!,6.5,FluffyLogic,SCEA,,,
The Fight: Lights Out,6.4,Coldwood Interactive,SCEA,"Fight, The - Lights Out (USA) (En,Fr,Es,Pt).iso",5.3 GiB,1.7 TiB
Time Machine: Rogue Pilot,6.4,Lesta Studio,Lesta Studio,,,
Planet Minigolf,6.4,Zen Studios,Zen Studios,,,
Namco Museum Essentials,6.4,Namco Bandai Games,Namco Bandai Games,,,
Bleach: Soul Resurreccion,6.4,Racjin,NIS America,Bleach - Soul Resurreccion (USA).iso,3.9 GiB,1.7 TiB
Saint Seiya: Brave Soldiers,6.3,Dimps Corporation,Namco Bandai Games,Saint Seiya - Brave Soldiers (Japan).iso,3.2 GiB,1.7 TiB
Wakeboarding HD,6.3,Creat Studios,Creat Studios,,,
Revenge of the Wounded Dragons,6.3,Wanako Studios,SCEA,,,
PixelJunk 4am,6.3,Q-Games,SCEA,,,
Hyperdimension Neptunia MK2,6.3,Compile Heart,NIS America,Hyperdimension Neptunia mk2 (USA).iso,3.7 GiB,1.7 TiB
The Shoot,6.2,Cohort Studios,SCEA,"Shoot, The (USA) (En,Fr,Es,Pt).iso",1.4 GiB,1.7 TiB
TerRover,6.2,Creat Studios,Sony Online Entertainment,,,
The Trials of Topoq,6.2,SCEE London Studio,SCEA,"Last of Us, The (USA) (En,Fr,Es,Pt).iso",33.0 GiB,1.7 TiB
PixelJunk Racers,6.2,Q-Games,SCEA,,,
Malicious,6.2,Alvion,SCEA,,,
Killzone HD,6.2,Supermassive Games,SCEA,"Killzone 3 (USA, Brazil) (En,Ja,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Zh,Ko,Pl,Ru,Tr).iso",41.9 GiB,1.8 TiB
Rag Doll Kung Fu: Fists of Plastic,6.2,Tarsier Studios,SCEA,,,
Deadfall Adventures: Heart of Atlantis,6.2,The Farm 51,The Farm 51,duplex-deadfall.adventures.heart.of.atlantis.install.pkg,2.7 GiB,1.8 TiB
Time Crisis: Razing Storm,6.1,Nex Entertainment,Namco Bandai Games,"Time Crisis - Razing Storm (USA) (En,Ja,Fr,De,Es,It).iso",16.6 GiB,1.8 TiB
Time Crisis 4,6.1,Nex Entertainment,Bandai Namco Games,Time Crisis 4 (USA).iso,7.7 GiB,1.8 TiB
PlayStation Move Fitness,6.1,Coldwood Interactive,SCEA,"PlayStation Move Heroes (USA) (En,Fr,Es).iso",10.5 GiB,1.8 TiB
Hamsterball,6.1,Creat Studios,TikGames,,,
Chaos Code,6.1,FK Digital,Arc System Works,Chaos;Child (Japan).iso,5.8 GiB,1.8 TiB
LocoRoco Cocoreccho!,6.1,SCE Japan Studio,SCEA,,,
DUST 514,6.0,CCP,CCP,,,
PlayStation Move Heroes,5.9,Nihilistic,SCEA,"PlayStation Move Heroes (USA) (En,Fr,Es).iso",10.5 GiB,1.8 TiB
SOCOM: U.S. Navy SEALs Confrontation,5.9,Slant Six,SCEA,"SOCOM - U.S. Navy SEALs - Confrontation (USA) (En,Ja,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Ko,Ru) (BCUS-98183).iso",2.9 GiB,1.8 TiB
Okabu,5.9,HandCircus,SCEA,,,
Nucleus (2007),5.9,Kuju Entertainment,SCEA,,,
Genji: Days of the Blade,5.9,Game Republic,SCEA,Genji - Days of the Blade (USA).iso,12.2 GiB,1.8 TiB
Short Peace: Ranko Tsukigime's Longest Day,5.8,Crispy's,Bandai Namco Games,"Short Peace - Ranko Tsukigime's Longest Day (Europe) (En,Fr,De,Es,It).iso",20.5 GiB,1.9 TiB
Afrika (2008),5.8,Rhino Studios,Natsume,Afrika (USA).iso,18.1 GiB,1.9 TiB
Kung-Fu Live,5.8,Virtual Air Guitar Company,Virtual Air Guitar Company,"Kung Fu Rider (USA) (En,Fr,Es,Pt).iso",7.8 GiB,1.9 TiB
Datura,5.8,Plastic Studios,SCEA,,,
Toy Home,5.7,Game Republic,SCEA,,,
Start the Party!,5.7,Supermassive Games,SCEA,"Start the Party! (USA) (En,Fr,Es,Pt).iso",7.7 GiB,1.9 TiB
Landit Bandit,5.7,The Bearded Ladies Consulting,The Bearded Ladies Consulting,,,
Lair,5.7,Factor 5,SCEA,Lair (USA).iso,23.0 GiB,1.9 TiB
TV Superstars,5.6,SCE Studio Cambridge,SCEA,"TV Superstars (USA) (En,Fr,Es,Pt).iso",2.9 GiB,1.9 TiB
Spelunker HD,5.6,Irem,Tozai Games,,,
Hyperdimension Neptunia,5.6,Compile Heart,NIS America,Hyperdimension Neptunia (USA).iso,3.9 GiB,1.9 TiB
Ace Combat Infinity,5.6,Project Aces ,Namco Bandai Games,,,
Untold Legends: Dark Kingdom,5.5,Sony Online Entertainment,Sony Online Entertainment,Untold Legends - Dark Kingdom (USA).iso,8.3 GiB,1.9 TiB
EyePet: Move Edition,5.5,SCEE London Studio,SCEA,"EyePet - Move Edition (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru).iso",4.3 GiB,1.9 TiB
Wheel of Fortune (2009),5.5,Sony Online Entertainment,Sony Online Entertainment,Wheel of Fortune (USA).iso,23.3 GiB,2.0 TiB
Topatoi: Spinning Through The Worlds,5.5,Boolat Games,Boolat Games,,,
The Punisher: No Mercy,5.5,Zen Studios,Zen Studios,,,
Invizimals: The Lost Kingdom,5.5,Magenta Software,SCEA,"Invizimals - The Lost Kingdom (Europe) (Es,It,Pt,El).iso",5.9 GiB,2.0 TiB
PixelJunk Racers: 2nd Lap,5.4,Q-Games,SCEA,,,
Elevator Action Deluxe,5.4,,Square Enix,,,
