title,score,developer,publisher,rom_name,size,running_total
Young Thor,7.1,Frima Studio,Frima Studio,Young Thor (USA) (minis) (PSN).iso,201.7 MiB,82.1 GiB
Summon Night 5,7.1,Felistella,GAIJINWORKS,Summon Night 5 (USA).iso,855.7 MiB,82.9 GiB
Ace Combat: Joint Assault,7.1,Project Aces ,Namco Bandai Games,Ace Combat - Joint Assault (USA).iso,1.6 GiB,84.6 GiB
PoPoLoCrois,7.0,G-Artists,Agetec,PoPoLoCrois (USA).iso,1.2 GiB,85.7 GiB
M.A.C.H. Modified Air Combat Heroes,7.0,VU Games,Sierra Entertainment,M.A.C.H. - Modified Air Combat Heroes (USA) (v1.01).iso,791.6 MiB,86.5 GiB
Hexyz Force,7.0,Sting,Atlus,Hexyz Force (USA).iso,675.8 MiB,87.2 GiB
World Tour Soccer,7.0,SCEE,SCEA,"World Tour Soccer (USA) (En,Fr,Es,It) (v1.01).iso",496.0 MiB,87.7 GiB
Sonic Rivals,7.0,Backbone Entertainment,Sega,Sonic Rivals (USA).iso,234.7 MiB,87.9 GiB
Kenka Bancho: Badass Rumble,7.0,Bullets,Atlus,Kenka Bancho - Badass Rumble (USA).iso,499.9 MiB,88.4 GiB
Infected (2005),7.0,Planet Moon Studios,Majesco,Infected (USA) (v1.02).iso,562.7 MiB,88.9 GiB
Disgaea Infinite,7.0,Nippon Ichi Software,NIS America,Disgaea Infinite (USA) (v1.01).iso,267.3 MiB,89.2 GiB
Phantasy Star Portable,7.0,Alfa System,Sega,Phantasy Star Portable (USA).iso,1.0 GiB,90.2 GiB
Me & My Katamari,7.0,Namco,Namco,Me & My Katamari (USA).iso,1.6 GiB,91.9 GiB
After Burner: Black Falcon,6.9,Planet Moon Studios,Sega,"After Burner - Black Falcon (USA) (En,Fr,Es,It,Nl).iso",407.6 MiB,92.3 GiB
Untold Legends: The Warrior's Code,6.9,Sony Online Entertainment,Sony Online Entertainment,Untold Legends - The Warrior's Code (USA) (v1.02).iso,1004.9 MiB,93.2 GiB
R-Type Command,6.9,Irem,Atlus,R-Type Command (USA).iso,318.1 MiB,93.5 GiB
PQ: Practical Intelligence Quotient,6.9,Now Production,D3Publisher,PQ - Practical Intelligence Quotient (USA) (v1.01).iso,170.4 MiB,93.7 GiB
NBA Ballers: Rebound,6.9,Backbone Entertainment,Midway,NBA Ballers Rebound (USA) (v1.05).iso,846.9 MiB,94.5 GiB
NBA 10 The Inside,6.9,SCEA San Diego Studios,SCEA,NBA 10 - The Inside (USA).iso,1.0 GiB,95.5 GiB
MotoGP (2006),6.9,Namco Bandai Games,Namco Bandai Games,"MotoGP (Europe) (En,Fr,De,It,Nl).iso",402.8 MiB,95.9 GiB
Arctic Adventures: Polar's Puzzles,6.9,Eiconic Games,Eiconic Games,Arctic Adventures - Polar's Puzzles (USA) (minis) (PSN).iso,138.7 MiB,96.1 GiB
Yu-Gi-Oh! GX Tag Force 2,6.8,Konami,Konami,Yu-Gi-Oh! GX - Tag Force 2 (USA) (v1.02).iso,1.7 GiB,97.8 GiB
Wild ARMs XF,6.8,Media.Vision,XSEED Games,Wild Arms XF (USA).iso,1.6 GiB,99.3 GiB
Sonic Rivals 2,6.8,Backbone Entertainment,Sega,Sonic Rivals 2 (USA) (v1.01).iso,492.0 MiB,99.8 GiB
Gladiator Begins,6.8,Goshow,Aksys Games,Gladiator Begins (USA).iso,452.7 MiB,100.3 GiB
Fate/Extra,6.8,Imageepoch,Aksys Games,Fate-Extra (USA).iso,1.2 GiB,101.4 GiB
Zombie Tycoon,6.8,Frima Studio,Frima Studio,Zombie Tycoon (USA) (v3) (minis) (PSN).iso,190.0 MiB,101.6 GiB
Fighting Fantasy: The Warlock of Firetop Mountain (2011),6.8,Laughing Jackal,Laughing Jackal,Fighting Fantasy - The Warlock of Firetop Mountain (USA) (minis) (PSN).iso,151.8 MiB,101.8 GiB
Buzz! Master Quiz,6.8,Relentless Software,SCEA,Buzz! Master Quiz (USA).iso,864.4 MiB,102.6 GiB
Hot Shots Golf: Open Tee,6.8,Clap Hanz,SCEA,Hot Shots Golf - Open Tee (USA) (v2.00).iso,438.4 MiB,103.1 GiB
WRC: FIA World Rally Championship (2006),6.7,Traveller's Tales,Namco Bandai Games,WRC - FIA World Rally Championship (USA) (v1.01).iso,1.2 GiB,104.3 GiB
Pilot Academy,6.7,Kuju Entertainment,Marvelous Entertainment,"Pilot Academy (Europe) (En,Ja,Fr,De,Es,It) (v1.01).iso",313.1 MiB,104.6 GiB
Naruto: Ultimate Ninja Heroes 2: The Phantom Fortress,6.7,CyberConnect2,Namco Bandai Games,Naruto - Ultimate Ninja Heroes 2 - The Phantom Fortress (USA).iso,1.1 GiB,105.7 GiB
Naruto Shippuden: Ultimate Ninja Impact,6.7,Racjin,Namco Bandai Games,"Naruto Shippuden - Ultimate Ninja Impact (USA) (En,Fr,Es).iso",1013.7 MiB,106.7 GiB
MVP Baseball,6.7,EA Canada,Electronic Arts,MVP Baseball (USA) (v1.02).iso,1.3 GiB,108.0 GiB
Metal Gear Solid: Portable Ops Plus,6.7,Kojima Productions,Konami,Metal Gear Solid - Portable Ops Plus (USA) (v1.01).iso,1.2 GiB,109.2 GiB
Dead to Rights: Reckoning,6.7,Rebellion,Namco,Dead to Rights - Reckoning (USA).iso,184.2 MiB,109.4 GiB
Bust-A-Move Deluxe,6.7,Taito Corporation,Majesco,Bust-A-Move - Deluxe (USA).iso,67.0 MiB,109.4 GiB
Atari Classics Evolved,6.7,Stainless Games,Atari SA,Atari Classics Evolved (USA) (v1.02).iso,80.1 MiB,109.5 GiB
Valhalla Knights,6.7,K2 LLC,XSEED Games,Valhalla Knights (USA) (v1.01).iso,630.3 MiB,110.1 GiB
The Godfather: Mob Wars,6.7,Page 44 Studios,Electronic Arts,"Godfather, The - Mob Wars (USA).iso",1.3 GiB,111.4 GiB
The 3rd Birthday,6.7,HexaDrive,Square Enix,"3rd Birthday, The (USA).iso",1.4 GiB,112.8 GiB
Tales of the World: Radiant Mythology,6.7,Alfa System,Namco Bandai Games,Tales of the World - Radiant Mythology (USA).iso,419.3 MiB,113.2 GiB
Monster Hunter Freedom,6.7,Capcom,Capcom,Monster Hunter Freedom (USA) (v1.01).iso,706.9 MiB,113.9 GiB
Aliens vs. Predator: Requiem,6.7,Rebellion,Sierra Entertainment,Aliens vs. Predator - Requiem (USA).iso,378.1 MiB,114.3 GiB
Yu-Gi-Oh! GX Tag Force,6.6,Konami,Konami,Yu-Gi-Oh! GX - Tag Force (USA) (v1.03).iso,669.2 MiB,114.9 GiB
Neopets Petpet Adventures: The Wand of Wishing,6.6,SCEA,SCEA,Neopets - Petpet Adventures - The Wand of Wishing (USA).iso,823.3 MiB,115.7 GiB
Monster Kingdom: Jewel Summoner,6.6,Gaia (Sony),Atlus,Monster Kingdom - Jewel Summoner (USA).iso,507.1 MiB,116.2 GiB
Assassin's Creed: Bloodlines,6.6,Griptonite Games,Ubisoft,"Assassin's Creed - Bloodlines (USA) (En,Fr,De,Es,It).iso",772.1 MiB,117.0 GiB
Adventures to Go!,6.5,Global A,Natsume,Adventures to Go! (USA) (v1.02).iso,168.0 MiB,117.1 GiB
Puzzle Guzzle,6.5,Irem,Agetec,Puzzle Guzzle (USA) (v1.02).iso,117.5 MiB,117.2 GiB
