title,score,developer,publisher,rom_name,size
Inazuma Eleven Strikers,8.2,Level 5,Level 5,Inazuma Eleven Strikers (Japan).iso,4699979776
Pandora's Tower,8.1,Ganbarion,XSEED Games,"Pandora's Tower (USA) (En,Fr,Es).iso",4699979776
Naruto: Clash of Ninja Revolution 2,8.1,Eighting,Tomy Corporation,Naruto Shippuden - Clash of Ninja Revolution III (USA).iso,4699979776
Mario Super Sluggers,8.1,Namco Bandai Games,Nintendo,"Mario Super Sluggers (USA) (En,Fr,Es).iso",4699979776
escapeVektor: Chapter 1,8.1,Nnooo,Nnooo,escapeVektor - Chapter 1 (USA) (WiiWare).wad,24341504
EA Sports Active,8.1,EA Canada,EA Sports,"EA Sports Active 2 - Personal Trainer (USA) (En,Fr,Es).iso",4699979776
Wii Party,8.0,Nd Cube,Nintendo,Wii Play (USA) (Rev 1).iso,4699979776
Wii Fit Plus,8.0,Nintendo,Nintendo,"Wii Fit Plus (USA) (En,Fr,Es).iso",4699979776
Wii Fit,8.0,Nintendo,Nintendo,"Wii Fit (USA) (En,Fr,Es) (Rev 1).iso",4699979776
Trauma Center: Second Opinion,8.0,Atlus,Atlus,Trauma Center - Second Opinion (USA).iso,4699979776
The Munchables,8.0,Now Production,Namco Bandai Games,"Munchables, The (USA) (En,Fr,Es).iso",4699979776
The House of the Dead: Overkill,8.0,Headstrong Games,Sega,"House of the Dead, The - Overkill (USA) (En,Fr,Es).iso",4699979776
Mario Sports Mix,8.0,Square Enix,Nintendo,"Mario Sports Mix (USA) (En,Fr,Es).iso",4699979776
Fishing Resort,8.0,Prope,XSEED Games,Fishing Resort (USA).iso,4699979776
Final Fantasy Crystal Chronicles: My Life as a King,8.0,Square Enix,Square Enix,Final Fantasy Crystal Chronicles - My Life as a King (USA) (WiiWare) (DLC).wad,3806720
Wii Sports,7.9,Nintendo,Nintendo,Wii Sports (USA) (Rev 1).iso,4699979776
Samurai Warriors 3,7.9,Omega Force,Nintendo,"Samurai Warriors 3 (USA) (En,Fr,Es).iso",8511160320
Naruto Shippuden: Clash of Ninja Revolution III,7.9,Eighting,Tomy Corporation,Naruto Shippuden - Clash of Ninja Revolution III (USA).iso,4699979776
Metroid: Other M,7.9,Team Ninja,Nintendo,"Metroid - Other M (USA) (En,Fr,Es) (Rev 1).iso",8511160320
PokePark Wii: Pikachu's Adventure,7.8,Creatures Inc.,Nintendo,PokePark Wii - Pikachu's Adventure (USA).iso,4699979776
One Piece: Unlimited Adventure,7.8,Ganbarion,Namco Bandai Games,Shonen Jump One Piece - Unlimited Adventure (USA).iso,4699979776
Grand Slam Tennis (2012),7.8,EA Canada,Electronic Arts,"Grand Slam Tennis (USA) (En,Fr).iso",4699979776
Ghost Squad,7.8,Polygon Magic,Sega,Ghost Squad (USA).iso,4699979776
FAST - Racing League,7.8,Shin'en,Shin'en,FAST - Racing League (USA) (WiiWare).wad,46486912
Excite Truck,7.8,Monster Games Inc.,Nintendo,Excite Truck (USA).iso,4699979776
Endless Ocean,7.8,Arika,Nintendo,"Endless Ocean (USA) (En,Fr,Es).iso",4699979776
Deadly Creatures,7.8,Rainbow Studios,THQ,"Deadly Creatures (USA) (En,Fr,Es).iso",4699979776
Castlevania: The Adventure ReBirth,7.8,M2,Konami,Castlevania - The Adventure ReBirth (USA) (WiiWare).wad,36939840
"Blast Works: Build, Trade, Destroy",7.8,BudCat,Majesco,"Blast Works - Build, Trade, Destroy (USA).iso",4699979776
Animal Crossing: City Folk,7.8,Nintendo,Nintendo,"Animal Crossing - City Folk (USA) (En,Fr,Es).iso",4699979776
Trauma Center: New Blood,7.7,Atlus,Atlus,Trauma Center - New Blood (USA).iso,4699979776
Super Mario All-Stars,7.7,Nintendo,Nintendo,Super Mario All-Stars (USA).iso,4699979776
PokePark 2: Wonders Beyond,7.7,Creatures Inc.,Nintendo,PokePark 2 - Wonders Beyond (USA).iso,4699979776
Excitebots: Trick Racing,7.7,Monster Games Inc.,Nintendo,ExciteBots - Trick Racing (USA).iso,4699979776
Order Up!,7.6,SuperVillain Studios,Zoo Games,Order Up! (USA) (Rev 1).iso,4699979776
Naruto: Clash of Ninja Revolution,7.6,Eighting,Tomy Corporation,Naruto Shippuden - Clash of Ninja Revolution III (USA).iso,4699979776
Fortune Street,7.6,Marvelous AQL,Nintendo,Fortune Street (USA).iso,4699979776
Conduit 2,7.6,High Voltage Software,Sega,"Conduit 2 (USA) (En,Fr,Es).iso",4699979776
Elebits,7.5,Konami,Konami,Elebits (USA).iso,4699979776
Cooking Mama: Cook Off,7.5,OfficeCreate,Majesco,Cooking Mama - Cook Off (USA).iso,4699979776
Calling,7.5,Hudson Entertainment,Hudson Entertainment,"Calling (USA) (En,Fr,Es).iso",4699979776
Bonsai Barber,7.5,Zoonami Ltd.,Nintendo,Bonsai Barber (USA) (WiiWare).wad,20453184
The House of the Dead 2 & 3 Return,7.4,Sega,Sega,"House of the Dead 2 & 3 Return, The (USA) (En,Fr,Es).iso",4699979776
Super Monkey Ball: Banana Blitz,7.4,Sega,Sega,Super Monkey Ball - Banana Blitz (USA).iso,4699979776
SSX Blur,7.4,EA Montreal,EA Sports Big,"SSX Blur (USA) (En,Fr).iso",4699979776
Sonic and the Black Knight,7.4,Sonic Team,Sega,"Sonic and the Black Knight (USA) (En,Ja,Fr,De,Es,It).iso",4699979776
Just Dance 2,7.4,Ubisoft,Ubisoft,"Just Dance 2 (USA) (En,Fr,Es) (Best Buy Edition).iso",4699979776
Dragon Ball: Revenge of King Piccolo,7.4,Media.Vision,Namco Bandai Games,Dragon Ball - Revenge of King Piccolo (USA).iso,4699979776
Disney Epic Mickey,7.4,Junction Point,Disney Interactive Studios,"Disney Epic Mickey (USA) (En,Fr,Es).iso",4699979776
Overlord: Dark Legend,7.3,Climax Studios,Codemasters,"Overlord - Dark Legend (USA) (En,Fr,Es).iso",4699979776
Onechanbara: Bikini Zombie Slayers,7.3,Tamsoft,D3Publisher,"Onechanbara - Bikini Zombie Slayers (USA) (En,Fr).iso",4699979776
Mario Party 9,7.3,Nd Cube,Nintendo,"Mario Party 9 (USA, Asia) (En,Fr,Es).iso",4699979776
Harvest Moon: Tree of Tranquility,7.3,Marvelous Entertainment,Natsume,Harvest Moon - Tree of Tranquility (USA) (Rev 1).iso,4699979776
Final Fantasy Crystal Chronicles: My Life as a Darklord,7.3,Square Enix,Square Enix,Final Fantasy Crystal Chronicles - My Life as a Darklord (USA) (WiiWare) (DLC).wad,4923392
Dance Dance Revolution Hottest Party,7.3,Konami,Konami,Dance Dance Revolution - Hottest Party (USA).iso,4699979776
Shaun White Snowboarding: World Stage,7.2,Ubisoft,Ubisoft,"Shaun White Snowboarding - World Stage (USA) (En,Fr,Es).iso",4699979776
FlingSmash,7.2,Artoon,Nintendo,"FlingSmash (USA) (En,Fr,Es) (Rev 1).iso",4699979776
Dr. Mario Online RX,7.2,Arika,Nintendo,Dr. Mario Online Rx (USA) (v256) (WiiWare).wad,15677952
Big Brain Academy: Wii Degree,7.2,Nintendo,Nintendo,"Big Brain Academy - Wii Degree (USA) (En,Fr,Es).iso",4699979776
Super Monkey Ball: Step & Roll,7.1,Sega,Sega,Super Monkey Ball - Step & Roll (USA).iso,4699979776
Muscle March,7.0,NBGI,Namco Bandai Games,Muscle March (USA) (WiiWare).wad,40086976
Let's TAP,7.0,Prope,Sega,"Let's Tap (USA) (En,Fr,Es).iso",4699979776
Sonic and the Secret Rings,6.9,Sonic Team,Sega,"Sonic and the Secret Rings (USA) (En,Ja,Fr,De,Es,It).iso",4699979776
Kororinpa: Marble Mania,6.9,Hudson,Konami,Kororinpa - Marble Mania (USA).iso,4699979776
Link's Crossbow Training,6.8,Nintendo,Nintendo,"Link's Crossbow Training (USA) (En,Fr,Es) (Rev 1).iso",4699979776
We Ski,6.7,Bandai Namco Games,Namco Bandai Games,"We Ski (USA) (En,Fr,Es).iso",4699979776
Namco Museum Remix,6.7,TOSE,Namco Bandai Games,Namco Museum Remix (USA).iso,4699979776
Mario Party 8,6.7,Hudson,Nintendo,Mario Party 9 (Japan).iso,4699979776
Karaoke Revolution Glee: Volume 2,6.7,Konami,Konami,"Karaoke Revolution Glee - Volume 3 (USA) (En,Fr,Es).iso",4699979776
Dewy's Adventure,6.7,Konami,Konami,Dewy's Adventure (USA).iso,4699979776
Wii Play,6.6,Nintendo,Nintendo,Wii Play (USA) (Rev 1).iso,4699979776
Tom Clancy's Ghost Recon (Wii),6.6,Next Level Games,Ubisoft,"Tom Clancy's Ghost Recon (USA) (En,Fr,Es).iso",4699979776
Spyborgs,6.6,Bionic Games,Capcom,"Spyborgs (USA) (En,Fr,Es).iso",4699979776
Cooking Mama: World Kitchen,6.6,Cooking Mama Limited,Majesco,Cooking Mama - World Kitchen (USA) (Rev 1).iso,4699979776
Abba: You Can Dance,6.6,Ubisoft,Ubisoft,"ABBA - You Can Dance (USA) (En,Fr,Es).iso",4699979776
Wii Play: Motion,6.5,Good-Feel,Nintendo,"Wii Play - Motion (USA) (En,Fr,Es).iso",4699979776
Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,6.5,Genius Sonority Inc.,Square Enix,Dragon Quest Swords - The Masked Queen and the Tower of Mirrors (USA).iso,4699979776
Donkey Kong: Barrel Blast,6.5,Paon Corporation,Nintendo,Donkey Kong - Barrel Blast (USA).iso,4699979776
Bleach: Shattered Blade,6.5,Polygon Magic,Sega,Bleach - Shattered Blade (USA).iso,4699979776
Worms: A Space Oddity,6.4,Team17,THQ,"Worms - A Space Oddity (USA) (En,Fr).iso",4699979776
Red Steel,6.4,Ubisoft Paris,Ubisoft,"Red Steel 2 (USA) (En,Fr,Es).iso",4699979776
Wii Music,6.3,Nintendo,Nintendo,"Wii Music (USA) (En,Fr,Es).iso",4699979776
Pokemon Battle Revolution,6.3,Genius Sonority Inc.,Nintendo,Pokemon Battle Revolution (USA).iso,4699979776
Just Dance,6.2,Ubisoft Paris,Ubisoft,"Just Dance 4 (USA) (En,Fr,Es).iso",4699979776
Dead Rising: Chop Till You Drop,6.1,TOSE,Capcom,"Dead Rising - Chop Till You Drop (USA) (En,Fr,Es).iso",4699979776
Valhalla Knights: Eldar Saga,5.9,K2,XSEED Games,Valhalla Knights - Eldar Saga (USA).iso,4699979776
Castlevania Judgment,5.8,Eighting,Konami,Castlevania Judgment (USA).iso,4699979776
Battle of the Bands (2008),5.8,Planet Moon Studios,THQ,Battle of the Bands (USA).iso,4699979776
Emergency Heroes,5.5,Ubisoft Barcelona,Ubisoft,"Emergency Heroes (USA) (En,Fr,Es).iso",4699979776
SoulCalibur Legends,5.2,Namco Bandai Games,Namco Bandai Games,Soulcalibur Legends (USA).iso,4699979776
Ju-on: The Grudge,5.2,FeelPlus,XSEED Games,"Ju-on - The Grudge (Europe) (En,Fr,De,Es,It,Nl).iso",4699979776
Cruis'n,5.1,Midway Studios - San Diego,Midway,"Cruis'n (USA) (En,Fr,Es).iso",4699979776
My Pokemon Ranch,5.0,Ambrella,Nintendo,My Pokemon Ranch (USA) (v256) (WiiWare).wad,20588992
Brothers in Arms: Double Time,4.5,Gearbox Software,Ubisoft,"Brothers in Arms - Double Time (USA) (En,Fr,Es) (Disc 2) (Brothers in Arms - Earned in Blood).iso",4699979776
Furu Furu Park,4.3,Taito Corporation,Majesco,Furu Furu Park (USA).iso,4699979776
Family Party: 30 Great Games,4.2,Tamsoft,D3Publisher,"Family Party - 30 Great Games (USA) (En,Fr,Es).iso",4699979776
Naruto Shippuden: Dragon Blade Chronicles,3.8,Eighting,Tomy Corporation,Naruto Shippuden - Dragon Blade Chronicles (USA).iso,4699979776
Pool Party (2007),3.2,Hyper-Devbox,SouthPeak Games,Pool Party (USA).iso,4699979776
Game Party,3.2,Midway,Midway,"Game Party 3 (USA) (En,Fr,Es).iso",4699979776
Copter Crisis,3.1,Digital Leisure,Digital Leisure,Copter Crisis (USA) (WiiWare) (DLC).wad,128896
Enjoy your massage!,2.1,Microforum,Microforum,Enjoy your Massage! (USA) (WiiWare).wad,23285504
