title,score,developer,publisher
Flipper 2: Flush the Goldfish,,Goodbye Galaxy Games,Engine Software
Flash Focus: Vision Training in Minutes a Day,,Namco Bandai Games,Nintendo
Flametail,,Mindware,Nintendo
Fire Panic,,Yullaby,Playtainment
Faceez,,Neko Entertainment,Neko Entertainment
Escape Trick: Convenience Store,,D3Publisher,Intense
Escape the Virus: Swarm Survival,,Fun Unit Inc,Teyon
Elite Forces: Unit 77,,Gammick Entertainment,Deep Silver
Electroplankton,,indieszero,Nintendo
Elebits: The Adventures of Kai and Zero,,Konami,Konami
El Tigre: The Adventures of Manny Rivera (2007),,THQ,THQ
Eco-Creatures: Save the Forest,,Headlock,Majesco
Easy Piano,,Game Life,Valcon Games
Dynasty Warriors DS: Fighter's Battle,,Studio Fake,Koei
DropCast,,Mikoishi,THQ
Drone Tactics,,Success,Atlus
Drift Street International,,Tantalus,Tantalus
DreamWorks Shrek: Ogres and Dronkeys,,WayForward,Activision
Nickelodeon Drake & Josh: Talent Showdown,,Artificial Mind and Movement,THQ
Dragon Booster,,Konami Computer Entertainment Hawaii,Konami
Dragon Ball Z: Harukanaru Densetsu,,Bec,Atari SA
Dragon Ball: Origins 2,,Game Republic,Namco Bandai Games
Draglade,,Dimps Corporation,Atlus
Double Sequence: The Q-Virus Invasion,,Next Wave Team,DSI Games
Dokapon Journey,,Suzak,Atlus
DodoGo! Robo,,Alien After All,Neko Entertainment
DodoGo!,,Alien After All,Neko Entertainment
DJ Star,,Game Life,Deep Silver
Divergent Shift,,Intrinsic Games,Konami
Disney's Meet the Robinsons (Nintendo DS),,Altron,Buena Vista Games
Disney's Kim Possible: Kimmunicator,,Artificial Mind and Movement,Buena Vista Games
Disney's Herbie: Rescue Rally,,Climax Studios,Buena Vista Games
Disney*Pixar WALL-E (2008),,Helixe,THQ
Disney/Pixar Ratatouille: Food Frenzy,,Helixe,THQ
Disney Hannah Montana: Music Jam,,Gorilla Games,Disney Interactive Studios
Disney Cory in the House,,Handheld Games,Disney Interactive Studios
Dino Master,,Creative Office,Majesco
Dig Dug: Digging Strike,,Bullets,Namco
Despicable Me: The Game - Minion Mayhem,,WayForward,D3Publisher
Deep Labyrinth,,Interactive Brains,Atlus
Death Jr. and the Science Fair of Doom,,Foundation 9 Entertainment,Konami
Dawn of Heroes,,Wicked Studios,Majesco
Dairojo! Samurai Defenders,,Abylight,Abylight
Crystal Adventure,,CIRCLE Entertainment,CIRCLE Entertainment
Crime Scene (2009),,White Birds Productions,SouthPeak Games
Crime Lab: Body of Evidence,,City Interactive,City Interactive
Crayola Treasure Adventures,,DC Studios,Crave
Cosmos X2,,Saturnine Games,Saturnine Games
Cookie & Cream,,Hi Corp,Agetec
Commando: Steel Disaster,,Mana Comp. Soft.,XS Games
Code Lyoko: Fall of X.A.N.A.,,The Game Factory,The Game Factory
Code Lyoko,,DC Studios,The Game Factory
Disney Club Penguin: Elite Penguin Force - Herbert's Revenge,,1st Playable Productions,Disney Interactive Studios
Club Penguin: Elite Penguin Force,,1st Playable Productions,Disney Interactive Studios
Classic Action: Devilish,,Starfish SD,UFO Interactive
Clash of Elementalists,,Teyon,Teyon
Chronos Twins,,EnjoyUp Games,EnjoyUp Games
Chronicles of Mystery: The Secret Tree of Life,,City Interactive,City Interactive
Chronicles of Mystery: Curse of the Ancient Temple,,City Interactive,City Interactive
Chicken Hunter,,Phenomedia,MumboJumbo
Challenge Me: Math Workout,,Oxygen Interactive,O-Games
Challenge Me: Brain Puzzles,,Oxygen Interactive,Oxygen Interactive
Castlevania: Order of Ecclesia,,Konami,Konami
Camping Mama: Outdoor Adventures,,Racjin,Majesco
C.O.R.E.,,NoWay Studio,Graffiti Entertainment
Bugs'N'Balls,,EnjoyUp Games,EnjoyUp Games
Bubble Bobble Revolution,,Taito Corporation,Codemasters
Bubble Bobble Double Shot,,Marvelous Entertainment,Ignition Entertainment
Break 'Em All,,Warashi,D3Publisher
Brain Voyage,,Razorback Developments,Eidos Interactive
Brain Buster: Puzzle Pak,,Suzak,Agetec
Brain Boost: Gamma Wave,,HuneX,Majesco
Brain Boost: Beta Wave,,HuneX,Majesco
Brain Assist,,Japan Art Media (JAM),Sega
Brain Age Express: Math,,Nintendo,Nintendo
Bomberman Land Touch!,,Hudson,Atlus
Bomberman (2005),,Racjin,Ubisoft
Boing! Docomodake DS,,Suzak,Ignition Entertainment
Blue Dragon Plus,,Brownie Brown,Ignition Entertainment
Blue Dragon: Awakened Shadow,,Tri-Crescendo,D3Publisher
Black Sigil: Blade of the Exiled,,Studio Archcraft,Graffiti Entertainment
Bird & Beans,,Nintendo,Nintendo
Beyblade: Metal Fusion,,Hudson Soft,Hudson Entertainment
Best of Tests DS,,Otaboo,Conspiracy Entertainment
Battleship / Connect Four / Sorry! / Trouble,,Gravity-I,DSI Games
Battles of Prince of Persia,,Ubisoft Montreal,Ubisoft
Back at the Barnyard: Slop Bucket Games,,THQ,THQ
B-17: Fortress in the Sky,,Skyworks Technologies,DSI Games
Away: Shuffle Dungeon,,Artoon,Majesco
Avalon Code,,Matrix Software,XSEED Games
ATV Quad Frenzy,,Skyworks Technologies,Majesco
Art Style: ZENGAGE,,Nintendo,Nintendo
Art Style: DIGIDRIVE,,Q-Games,Nintendo
Art Style: BASE 10,,Skip Ltd.,Nintendo
Art Academy,,Headstrong Games,Nintendo
Arkanoid DS,,Taito Corporation,Square Enix
Animal Paradise,,Empire Interactive,Empire Interactive
Alt-Play: Jason Rohrer Anthology,,Sabarasa Entertainment,Sabarasa Entertainment
AiRace: Tunnel,,NoWay Studio,QubicGames
AiRace,,NoWay Studio,QubicGames
Air Traffic Chaos,,Sonic Powered,Majesco
Agatha Christie: The ABC Murders (2009),,Black Lantern Studios,DreamCatcher Interactive
Again: Interactive Crime Novel,,Cing,Tecmo
A Witch's Tale,,Hit Maker,NIS America
99Bullets,,EnjoyUp Games,EnjoyUp Games
3D Mahjong,,Cosmigo,Cosmigo
1950s Lawn Mower Kids,,Zordix,Zordix
1001 BlockBusters,,,Selectsoft
007: Quantum of Solace (Nintendo DS),,Vicarious Visions,Activision
