title,score,developer,publisher,rom_name,size,running_total
Star Trek: Invasion,7.6,Warthog,Activision,Star Trek - Invasion (USA).bin,648.2 MiB,37.2 GiB
MLB 2002,7.6,989 Sports,SCEA,MLB 2002 (USA).bin,605.1 MiB,37.8 GiB
Driver 2,7.4,Reflections Interactive,Infogrames,Driver 2 (USA) (Disc 2) (Rev 1).bin,1.2 GiB,39.0 GiB
Destruction Derby Raw,7.2,Studio 33,Midway,Destruction Derby Raw (USA) (Track 01).bin,262.4 MiB,39.3 GiB
Time Crisis: Project Titan,7.1,Flying Tiger Development,Namco,Time Crisis - Project Titan (USA) (Track 01).bin,37.9 MiB,39.3 GiB
Thunder Force V,7.0,TechnoSoft,Working Designs,Thunderstrike 2 (USA) (Track 01).bin,72.4 MiB,39.4 GiB
Delta Force: Urban Warfare,7.0,Rebellion,NovaLogic,"Delta Force Urban Warfare (USA) (En,Fr,Es).bin",261.8 MiB,39.6 GiB
Castlevania Chronicles,7.0,Konami,Konami,Castlevania Chronicles (USA).bin,503.8 MiB,40.1 GiB
Alien Resurrection,7.0,Argonaut Games,Fox Interactive,Alien Resurrection (USA) (Track 1).bin,257.5 MiB,40.4 GiB
Inuyasha: A Feudal Fairy Tale,6.9,Dimps Corporation,Bandai,Inuyasha - A Feudal Fairy Tale (USA) (Rev 1).bin,635.7 MiB,41.0 GiB
Disney's The Lion King: Simba's Mighty Adventure,6.8,Paradox Development,Activision,Disney's The Lion King - Simba's Mighty Adventure (USA) (Track 1).bin,568.4 MiB,41.5 GiB
Disney's Lilo & Stitch,6.7,Blitz Games,SCEA,Disney's Lilo & Stitch (USA).bin,497.1 MiB,42.0 GiB
Dave Mirra Freestyle BMX: Maximum Remix,6.7,"Z-Axis, Ltd.",Acclaim,Dave Mirra Freestyle BMX - Maximum Remix (USA) (Track 1).bin,285.8 MiB,42.3 GiB
Twisted Metal: Small Brawl,6.5,Incognito Inc.,SCEA,Twisted Metal - Small Brawl (USA).bin,312.9 MiB,42.6 GiB
Duke Nukem: Land of the Babes,6.3,n-Space,Infogrames,Duke Nukem - Land of the Babes (USA).bin,675.0 MiB,43.3 GiB
Rayman Rush,6.2,Ubisoft Shanghai,Ubisoft,Rayman Rush (USA).bin,483.5 MiB,43.7 GiB
Hoshigami: Ruining Blue Earth,6.2,Max Five,Atlus,Hoshigami - Ruining Blue Earth (USA) (Track 1).bin,529.8 MiB,44.3 GiB
Countdown Vampires,6.2,K2 LLC,Bandai,Countdown Vampires (USA) (Disc 2).bin,1.1 GiB,45.3 GiB
Spec Ops: Ranger Elite,6.1,Runecraft,Take-Two Interactive,Spec Ops - Ranger Elite (USA).bin,185.5 MiB,45.5 GiB
Clock Tower II: The Struggle Within,5.8,Human Entertainment,Agetec,Clock Tower II - The Struggle Within (USA).bin,409.1 MiB,45.9 GiB
The Simpsons Wrestling,5.3,Big Ape Productions,Activision,"Simpsons Wrestling, The (USA).bin",483.4 MiB,46.4 GiB
007 Racing,5.1,Eutechnyx,Electronic Arts,007 Racing (USA).bin,538.8 MiB,46.9 GiB
Dragon Ball Z: Ultimate Battle 22,5.0,TOSE,Infogrames,Dragon Ball Z - Ultimate Battle 22 (USA).bin,320.8 MiB,47.2 GiB
