title,score,developer,publisher,rom_name,size,running_total
Sega GT Online,7.2,Wow Entertainment,Sega,"Sega GT Online (USA) (En,Ja).iso",7.3 GiB,313.4 GiB
Raze's Hell,7.1,Artech Studios,Majesco,Raze's Hell (USA).iso,7.3 GiB,320.7 GiB
Whacked!,6.6,Presto Studios,Microsoft Game Studios,Whacked! (Japan).iso,7.3 GiB,328.0 GiB
WWE WrestleMania 21,6.4,Studio Gigante,THQ,WWE WrestleMania 21 (USA) (Rev 2).iso,7.3 GiB,335.2 GiB
Star Wars: Obi-Wan,5.8,LucasArts,LucasArts,Star Wars - Obi-Wan (USA).iso,7.3 GiB,342.5 GiB
Dino Crisis 3,5.1,Capcom,Capcom,Dino Crisis 3 (Japan).iso,7.3 GiB,349.8 GiB
Shrek (2001),5.0,Digital Illusions,TDK Mediactive,Shrek (USA).iso,7.3 GiB,357.1 GiB
Superman: The Man of Steel,4.4,Circus Freak,Atari SA,Superman - The Man of Steel (USA).iso,7.3 GiB,364.4 GiB
Bruce Lee: Quest of the Dragon,3.5,Ronin Entertainment,Universal Interactive,Bruce Lee - Quest of the Dragon (USA).iso,7.3 GiB,371.7 GiB
Kabuki Warriors,3.2,Light Weight,Crave,Kabuki Warriors (USA).iso,7.3 GiB,379.0 GiB
Sneakers,2.8,Media.Vision,Microsoft Game Studios,Sneakers (USA).iso,7.3 GiB,386.3 GiB
