title,score,developer,publisher,rom_name,size,running_total
Ratchet & Clank: Size Matters,8.5,High Impact Games,SCEA,"Ratchet & Clank - Size Matters (USA) (En,Fr,De,Es,It) (v1.01).iso",916.8 MiB,32.0 GiB
Spectral Souls: Resurrection of the Ethereal Empires,8.5,Idea Factory,NIS America,Spectral Souls - Resurrection of the Ethereal Empires (USA).iso,1.1 GiB,33.2 GiB
Tetris (2010),8.5,EA Mobile,EA Mobile,Tetris (USA) (minis) (PSN).iso,162.2 MiB,33.3 GiB
Ys Seven,8.5,Falcom,XSEED Games,Ys Seven (USA).iso,728.4 MiB,34.0 GiB
Aliens vs. Predator: Requiem,8.4,Rebellion,Sierra Entertainment,Aliens vs. Predator - Requiem (USA).iso,378.1 MiB,34.4 GiB
Blast Off,8.4,Halfbrick Studios,Halfbrick Studios,Blast Off (USA) (v2) (minis) (PSN).iso,134.6 MiB,34.5 GiB
Brandish: The Dark Revenant,8.4,Falcom,XSEED Games,Brandish - The Dark Revenant (USA) (PSP) (PSN).iso,381.3 MiB,34.9 GiB
ClaDun x2,8.4,System Prisma,NIS America,Cladun x2 (USA) (PSP) (PSN).iso,465.0 MiB,35.4 GiB
Final Fantasy,8.4,TOSE,Square Enix,"Final Fantasy (Japan, Asia) (En,Ja).iso",188.9 MiB,35.5 GiB
Half-Minute Hero,8.4,Opus,XSEED Games,Half-Minute Hero (USA).iso,211.8 MiB,35.8 GiB
Kingdom Hearts: Birth by Sleep,8.4,Square Enix,Square Enix,"Kingdom Hearts - Birth by Sleep (USA) (En,Fr,Es).iso",1.6 GiB,37.4 GiB
LocoRoco Hi,8.4,SCE Japan Studio,SCEA,LocoRoco 2 (USA).iso,1.7 GiB,39.1 GiB
MediEvil: Resurrection,8.4,SCEE,SCEA,MediEvil - Resurrection (USA).iso,1.1 GiB,40.2 GiB
Metal Slug Anthology,8.4,Terminal Reality,SNK Playmore,Metal Slug Anthology (USA) (v1.03).iso,1.2 GiB,41.4 GiB
Monster Hunter Freedom Unite,8.4,Capcom,Capcom,"Monster Hunter Freedom Unite (USA) (En,Fr,De,Es,It).iso",845.6 MiB,42.3 GiB
Prinny: Can I Really Be the Hero?,8.4,Nippon Ichi Software,NIS America,Prinny - Can I Really Be the Hero (USA).iso,469.1 MiB,42.7 GiB
Puzzle Quest: Challenge of the Warlords,8.4,1st Playable Productions,D3Publisher,Puzzle Quest - Challenge of the Warlords (USA) (Trade Demo).iso,86.2 MiB,42.8 GiB
Sega Genesis Collection,8.4,Digital Eclipse,Sega,Sega Genesis Collection (USA) (v1.01).iso,816.7 MiB,43.6 GiB
