title,score,developer,publisher,rom_name,size,running_total
Gauntlet: Dark Legacy,8.5,Midway,Midway,Gauntlet - Dark Legacy (USA) (Rev 1).iso,1.4 GiB,108.8 GiB
Ikaruga,8.5,Treasure,Atari SA,Ikaruga (USA).iso,1.4 GiB,110.1 GiB
Phantasy Star Online: Blue Burst,8.5,Sonic Team,Sega,"Phantasy Star Online Episode I & II Plus (Japan) (En,Ja,Fr,De,Es) (Rev 5).iso",1.4 GiB,111.5 GiB
Resident Evil Code: Veronica X,8.5,Capcom,Capcom,Resident Evil - Code - Veronica X (USA) (Disc 2).iso,2.7 GiB,114.2 GiB
Star Wars Jedi Knight II: Jedi Outcast,8.5,Raven Software,Activision,Star Wars - Jedi Knight II - Jedi Outcast (USA).iso,1.4 GiB,115.6 GiB
Teenage Mutant Ninja Turtles (2003),8.5,KCE Studios,Konami,Teenage Mutant Ninja Turtles (USA).iso,1.4 GiB,116.9 GiB
The Hobbit: The Prelude to the Lord of the Rings,8.5,Inevitable Entertainment,Sierra Entertainment,"Hobbit, The - The Prelude to the Lord of the Rings (USA).iso",1.4 GiB,118.3 GiB
The Sims,8.5,Maxis,Maxis,"Sims, The (USA).iso",1.4 GiB,119.7 GiB
X-Men Legends,8.5,Raven Software,Activision,X-Men Legends (USA).iso,1.4 GiB,121.0 GiB
FIFA 07 Soccer,8.4,EA Sports,EA Sports,"FIFA Soccer 07 (USA) (En,Es).iso",1.4 GiB,122.4 GiB
James Bond 007: Everything or Nothing,8.4,EA Redwood Shores,EA Games,007 - Everything or Nothing (USA).iso,1.4 GiB,123.7 GiB
Lego Star Wars II: The Original Trilogy,8.4,Traveller's Tales,LucasArts,LEGO Star Wars II - The Original Trilogy (USA).iso,1.4 GiB,125.1 GiB
Prince of Persia: The Two Thrones,8.4,Ubisoft,Ubisoft,"Prince of Persia - The Two Thrones (USA) (En,Fr,Es).iso",1.4 GiB,126.5 GiB
Rayman 3: Hoodlum Havoc,8.4,Ubisoft Shanghai,Ubisoft,"Rayman 3 - Hoodlum Havoc (USA) (En,Fr,De,Es,It).iso",1.4 GiB,127.8 GiB
Sega Soccer Slam,8.4,EA Black Box,Sega,Sega Soccer Slam (USA).iso,1.4 GiB,129.2 GiB
Skies of Arcadia,8.4,Overworks,Sega,Skies of Arcadia Legends (USA).iso,1.4 GiB,130.5 GiB
Sonic Adventure 2,8.4,Sonic Team,Sega,"Sonic Adventure DX (Japan) (En,Ja,Fr,De,Es).iso",1.4 GiB,131.9 GiB
The Incredible Hulk: Ultimate Destruction,8.4,Radical Entertainment,VU Games,"Incredible Hulk, The - Ultimate Destruction (USA).iso",1.4 GiB,133.3 GiB
The Lord of the Rings: The Return of the King,8.4,EA Games,EA Games,"Lord of the Rings, The - The Return of the King (USA).iso",1.4 GiB,134.6 GiB
Ty the Tasmanian Tiger 2: Bush Rescue,8.4,Krome Studios,EA Games,TY the Tasmanian Tiger 2 - Bush Rescue (USA).iso,1.4 GiB,136.0 GiB
All-Star Baseball 2003,8.3,Acclaim Studios Austin,Acclaim,All-Star Baseball 2002 (USA).iso,1.4 GiB,137.3 GiB
Baten Kaitos Origins,8.3,Monolith Soft,Nintendo,Baten Kaitos Origins (USA) (Disc 2).iso,2.7 GiB,140.1 GiB
Freedom Fighters,8.3,Io Interactive,EA Games,Freedom Fighters (USA).iso,1.4 GiB,141.4 GiB
Harvest Moon: Magical Melody,8.3,Marvelous Entertainment,Natsume,Harvest Moon - Magical Melody (USA).iso,1.4 GiB,142.8 GiB
Hitman 2: Silent Assassin,8.3,Io Interactive,Eidos Interactive,Hitman 2 - Silent Assassin (USA).iso,1.4 GiB,144.1 GiB
007: NightFire,8.3,Eurocom,Electronic Arts,007 - Nightfire (USA).iso,1.4 GiB,145.5 GiB
Mario Power Tennis,8.3,Camelot Software Planning,Nintendo,Mario Power Tennis (USA) (Rev 1).iso,1.4 GiB,146.8 GiB
Mario Superstar Baseball,8.3,Namco,Nintendo,Mario Superstar Baseball (USA).iso,1.4 GiB,148.2 GiB
NBA Live 2005,8.3,EA Canada,EA Sports,NBA Live 2005 (USA).iso,1.4 GiB,149.6 GiB
Need for Speed: Most Wanted (2005),8.3,EA Canada,Electronic Arts,Need for Speed - Most Wanted (USA).iso,1.4 GiB,150.9 GiB
Need for Speed: Underground,8.3,EA Black Box,Electronic Arts,Need for Speed - Underground (USA).iso,1.4 GiB,152.3 GiB
Pac-Man World 2,8.3,Namco,Namco,Pac-Man World 2 (USA).iso,1.4 GiB,153.6 GiB
Prince of Persia: Warrior Within,8.3,Ubisoft Montreal,Ubisoft,"Prince of Persia - Warrior Within (USA) (En,Fr,Es).iso",1.4 GiB,155.0 GiB
Sonic Mega Collection (2002),8.3,Sonic Team,Sega,Sonic Mega Collection (USA).iso,1.4 GiB,156.4 GiB
Spider-Man 2,8.3,Treyarch,Activision,Spider-Man 2 (USA).iso,1.4 GiB,157.7 GiB
SpongeBob SquarePants: Battle for Bikini Bottom,8.3,Heavy Iron Studios,THQ,Nickelodeon SpongeBob SquarePants - Battle for Bikini Bottom (USA).iso,1.4 GiB,159.1 GiB
XGIII: Extreme G Racing,8.3,Acclaim Studios Cheltenham,Acclaim,XGIII - Extreme G Racing (USA).iso,1.4 GiB,160.4 GiB
Baten Kaitos: Eternal Wings and the Lost Ocean,8.2,Monolith Soft,Namco,Baten Kaitos - Eternal Wings and the Lost Ocean (USA) (Disc 2).iso,2.7 GiB,163.2 GiB
Bloody Roar: Primal Fury,8.2,Eighting,Activision,Bloody Roar - Primal Fury (USA).iso,1.4 GiB,164.5 GiB
Gladius (2003),8.2,LucasArts,LucasArts,Gladius (USA).iso,1.4 GiB,165.9 GiB
Gun,8.2,Neversoft Entertainment,Activision,Gun (USA).iso,1.4 GiB,167.2 GiB
Lost Kingdoms,8.2,From Software,Activision,Lost Kingdoms (USA).iso,1.4 GiB,168.6 GiB
Madden NFL 07,8.2,EA Tiburon,EA Sports,Madden NFL 07 (USA).iso,1.4 GiB,170.0 GiB
Mario Golf: Toadstool Tour,8.2,Camelot Software Planning,Nintendo,Mario Golf - Toadstool Tour (USA).iso,1.4 GiB,171.3 GiB
Scooby-Doo! Night of 100 Frights,8.2,Heavy Iron Studios,THQ,Scooby-Doo! Night of 100 Frights (USA) (Rev 1).iso,1.4 GiB,172.7 GiB
Shrek Extra Large,8.2,Digital Illusions,TDK Mediactive,Shrek Extra Large (USA).iso,1.4 GiB,174.0 GiB
Sonic Riders,8.2,Sonic Team,Sega,"Sonic Riders (USA) (En,Ja,Fr,De,Es,It).iso",1.4 GiB,175.4 GiB
Star Fox Adventures,8.2,Rare Ltd.,Nintendo,Star Fox Adventures (USA) (Rev 1).iso,1.4 GiB,176.8 GiB
