title,score,developer,publisher,rom_name,size,running_total
DreamWorks Madagascar: Escape 2 Africa,5.5,Toys for Bob,Activision,Madagascar - Escape 2 Africa (USA).nds,64.0 MiB,26.8 GiB
Naruto Shippuden: Ninja Destiny 2,5.5,DreamFactory,Tomy Corporation,Naruto Shippuden - Ninja Destiny 2 (USA).nds,64.0 MiB,26.9 GiB
Disney/Pixar Cars,5.4,Rainbow Studios,THQ,"Disney Planes (USA) (En,Fr,Es).nds",128.0 MiB,27.0 GiB
The Chronicles of Narnia: Prince Caspian,5.4,Traveller's Tales,Disney Interactive Studios,"Chronicles of Narnia, The - Prince Caspian (USA) (En,Fr,Es).nds",64.0 MiB,27.1 GiB
Star Wars: The Force Unleashed II,5.3,LucasArts,LucasArts,"Star Wars - The Force Unleashed II (USA) (En,Fr,De,Es,It).nds",128.0 MiB,27.2 GiB
WarioWare: Snapped!,5.3,Intelligent Systems,Nintendo,WarioWare - Snapped! (USA) (Rev 1).nds,7.5 MiB,27.2 GiB
Godzilla: Unleashed - Double Smash,5.2,"Pipeworks Software, Inc.",Atari SA,Godzilla Unleashed - Double Smash (USA).nds,64.0 MiB,27.3 GiB
Zoo Tycoon (2001),5.2,Altron,THQ,Zoo Tycoon 2 (Japan).nds,16.0 MiB,27.3 GiB
Harry Potter and the Order of the Phoenix,5.1,EA Games,EA Games,Harry Potter and the Order of the Phoenix (USA).nds,64.0 MiB,27.3 GiB
Need for Speed: Most Wanted (2005),5.1,EA Canada,Electronic Arts,Need for Speed - Most Wanted (USA).nds,32.0 MiB,27.4 GiB
Spyro: Shadow Legacy,5.1,Amaze Entertainment,VU Games,Spyro - Shadow Legacy (USA).nds,64.0 MiB,27.4 GiB
Burnout Legends,4.9,Criterion Games,EA Games,"Burnout Legends (USA) (En,Fr,Es).nds",32.0 MiB,27.5 GiB
Chicken Shoot,4.9,Destination Software,DSI Games,"Chicken Shoot (USA) (En,Fr,De,Es,It).nds",8.0 MiB,27.5 GiB
Power Rangers: Super Legends - 15th Anniversary,4.9,Handheld Games,Disney Interactive Studios,"Power Rangers - Super Legends (USA) (En,Fr,De,Es,It).nds",32.0 MiB,27.5 GiB
Spore Hero,4.9,Maxis,EA Games,"Spore Hero Arena (USA) (En,Fr,De,Es,It,Nl).nds",64.0 MiB,27.6 GiB
The Sims 2: Pets,4.9,Maxis,EA Games,"Sims 2, The (USA) (En,Fr,De,Es,It).nds",64.0 MiB,27.6 GiB
Carnival Games (2007),4.8,Cat Daddy Games,Global Star Software,"Carnival Games (USA) (En,Fr,Es) (Rev 1).nds",32.0 MiB,27.7 GiB
Pokemon Dash,4.8,Ambrella,Nintendo,Pokemon Dash (USA).nds,16.0 MiB,27.7 GiB
Lego Star Wars II: The Original Trilogy,4.7,Traveller's Tales,LucasArts,LEGO Star Wars II - The Original Trilogy (USA) (Rev 1) (DS Broadcast) (Multiplayer).nds,2.7 MiB,27.7 GiB
101-in-1 Explosive Megamix,4.6,Nordcurrent,Atlus,"101 in 1 Explosive Megamix (USA) (En,Fr,Es).nds",32.0 MiB,27.7 GiB
Inuyasha: Secret of the Divine Jewel,4.6,Art,Namco Bandai Games,InuYasha - Secret of the Divine Jewel (USA).nds,32.0 MiB,27.7 GiB
Yogi Bear (2010),4.6,1st Playable Productions,D3Publisher,"Yogi Bear (USA) (En,Fr,De,Es,It).nds",16.0 MiB,27.8 GiB
Garfield's Fun Fest,4.4,Black Lantern Studios,DSI Games,Garfield's Fun Fest (USA).nds,8.0 MiB,27.8 GiB
Crash Boom Bang!,4.3,Dimps Corporation,Sierra Entertainment,Crash Boom Bang! (USA).nds,64.0 MiB,27.8 GiB
Myst (1995),4.3,Hoplite Research,Empire Interactive,"Myst (USA) (En,Fr) (Rev 1).nds",128.0 MiB,27.9 GiB
TMNT,4.2,Ubisoft Montreal,Ubisoft,"TMNT (USA) (En,Fr,De,Es,It).nds",32.0 MiB,28.0 GiB
IL-2 Sturmovik: Birds of Prey,4.1,Gaijin Entertainment,505 Games,"IL-2 Sturmovik - Birds of Prey (USA) (En,Fr,De,Es,It).nds",16.0 MiB,28.0 GiB
1 vs. 100 (2008),3.8,ECI,DSI Games,1 vs 100 (USA).nds,16.0 MiB,28.0 GiB
Duke Nukem: Critical Mass,3.5,"Apogee Software, Ltd.",Deep Silver,"Duke Nukem - Critical Mass (USA) (En,Fr,De,Es,It).nds",128.0 MiB,28.1 GiB
March of the Penguins,3.4,Skyworks Technologies,DSI Games,March of the Penguins (USA).nds,8.0 MiB,28.1 GiB
AniMates,3.3,DreamCatcher Interactive,DreamCatcher Interactive,"AniMates! (USA) (En,Fr).nds",16.0 MiB,28.2 GiB
Superman Returns,3.3,EA Tiburon,EA Games,"Superman Returns (USA) (En,Fr,De,Es,It).nds",64.0 MiB,28.2 GiB
Deal or No Deal,3.1,Artefacts Studio,Destination Software,Deal or No Deal (USA).nds,16.0 MiB,28.2 GiB
Thundercats (2012),2.8,Aspect,Namco Bandai Games,"ThunderCats (USA) (En,Fr,De,Es,It).nds",32.0 MiB,28.3 GiB
Elf Bowling 1 & 2,2.3,Black Lantern Studios,Ignition Entertainment,Elf Bowling 1 & 2 (USA).nds,8.0 MiB,28.3 GiB
