title,score,developer,publisher,rom_name,size,running_total
Untold Legends: The Warrior's Code,6.5,Sony Online Entertainment,Sony Online Entertainment,Untold Legends - The Warrior's Code (USA) (v1.02).iso,1004.9 MiB,93.1 GiB
Ragnarok Tactics,6.5,ApolloSoft,Aksys Games,Ragnarok Tactics (USA).iso,615.5 MiB,93.7 GiB
Puzzle Guzzle,6.5,Irem,Agetec,Puzzle Guzzle (USA) (v1.02).iso,117.5 MiB,93.8 GiB
Metal Gear Solid: Portable Ops Plus,6.5,Kojima Productions,Konami,Metal Gear Solid - Portable Ops Plus (USA) (v1.01).iso,1.2 GiB,95.0 GiB
M.A.C.H. Modified Air Combat Heroes,6.5,VU Games,Sierra Entertainment,M.A.C.H. - Modified Air Combat Heroes (USA) (v1.01).iso,791.6 MiB,95.8 GiB
Juiced: Eliminator,6.5,Juice Games,THQ,Juiced Eliminator (USA).iso,1.2 GiB,96.9 GiB
Fighting Fantasy: Talisman of Death,6.5,Laughing Jackal,SCEA,Fighting Fantasy - Talisman of Death (USA) (minis) (PSN).iso,150.9 MiB,97.1 GiB
Dragon Ball Z: Shin Budokai - Another Road,6.5,Dimps Corporation,Atari SA,Dragon Ball Z - Shin Budokai Another Road (USA).iso,504.9 MiB,97.6 GiB
Capcom Puzzle World,6.5,Capcom,Capcom,Capcom Puzzle World (USA) (v1.02).iso,489.3 MiB,98.0 GiB
Brothers in Arms: D-Day,6.5,Ubisoft Shanghai,Ubisoft,Brothers in Arms - D-Day (USA) (v1.01).iso,1.4 GiB,99.4 GiB
Wild ARMs XF,6.4,Media.Vision,XSEED Games,Wild Arms XF (USA).iso,1.6 GiB,101.0 GiB
The Lord of the Rings: Tactics,6.4,Amaze Entertainment,EA Games,"Lord of the Rings, The - Tactics (USA).iso",528.5 MiB,101.5 GiB
Sonic Rivals,6.4,Backbone Entertainment,Sega,Sonic Rivals (USA).iso,234.7 MiB,101.7 GiB
Samurai Warriors: State of War,6.4,Omega Force,Koei,Samurai Warriors - State of War (USA) (v1.01).iso,312.4 MiB,102.0 GiB
Phantasy Star Portable,6.4,Alfa System,Sega,Phantasy Star Portable (USA).iso,1.0 GiB,103.0 GiB
Naruto: Ultimate Ninja Heroes 2: The Phantom Fortress,6.4,CyberConnect2,Namco Bandai Games,Naruto - Ultimate Ninja Heroes 2 - The Phantom Fortress (USA).iso,1.1 GiB,104.2 GiB
Hot Brain,6.4,Creat Studios,Midway,"Hot Brain (USA) (En,Fr,De,Es,It).iso",522.4 MiB,104.7 GiB
Disgaea Infinite,6.4,Nippon Ichi Software,NIS America,Disgaea Infinite (USA) (v1.01).iso,267.3 MiB,104.9 GiB
