title,score,developer,publisher,rom_name,size,running_total
Space Channel 5: Special Edition,7.9,UGA,Agetec,Space Channel 5 - Special Edition (USA) (Disc 2).iso,1.1 GiB,192.7 GiB
Sky Odyssey,7.9,CAProduction,Activision,Sky Odyssey (USA).iso,2.1 GiB,194.9 GiB
Shin Megami Tensei: Devil Summoner 2: Raidou Kuzunoha vs. King Abaddon,7.9,Atlus,Atlus,Shin Megami Tensei - Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon (USA).iso,3.6 GiB,198.5 GiB
Robot Alchemic Drive,7.9,Sandlot,Enix Corporation,Robot Alchemic Drive (USA).bin,495.2 MiB,199.0 GiB
R-Type Final,7.9,Irem,Eidos Interactive,R-Type Final (USA).iso,3.1 GiB,202.1 GiB
GrimGrimoire,7.9,Vanillaware,NIS America,"GrimGrimoire (USA) (En,Ja).iso",1.3 GiB,203.4 GiB
Dynasty Tactics,7.9,Koei,Koei,Dynasty Tactics (USA).iso,3.7 GiB,207.1 GiB
Downhill Domination,7.9,Incognito Inc.,SCEA,Downhill Domination (USA).iso,2.4 GiB,209.5 GiB
Castlevania: Lament of Innocence,7.9,KCET,Konami,Castlevania - Lament of Innocence (USA).iso,2.8 GiB,212.3 GiB
AquaAqua,7.9,Zed Two Limited,3DO,Aqua Aqua (USA).bin,650.5 MiB,212.9 GiB
World Tour Soccer 2003,7.8,SCEE London Studio,989 Sports,"World Tour Soccer 2003 (USA) (En,Fr,De,Es,It,Nl,Pt).iso",2.6 GiB,215.5 GiB
The Adventures of Cookie & Cream,7.8,From Software,Agetec,"Adventures of Cookie & Cream, The (USA).iso",1.3 GiB,216.9 GiB
Swing Away Golf,7.8,T&E Soft,Electronic Arts,Swing Away Golf (USA).bin,680.3 MiB,217.6 GiB
SingStar '80s,7.8,SCEE London Studio,SCEA,SingStar '80s (USA).iso,4.3 GiB,221.9 GiB
Shin Megami Tensei: Digital Devil Saga,7.8,Atlus,Atlus,Shin Megami Tensei - Digital Devil Saga (USA).iso,4.2 GiB,226.1 GiB
Ridge Racer V,7.8,Namco,Namco,Ridge Racer V (USA).bin,715.5 MiB,226.8 GiB
MotoGP 2 (2001),7.8,Namco,Namco,MotoGP 2 (USA).bin,717.2 MiB,227.5 GiB
Karaoke Revolution Presents: American Idol,7.8,Blitz Games,Konami,Karaoke Revolution Presents - American Idol (USA).iso,3.8 GiB,231.2 GiB
Fire Pro Wrestling Returns,7.8,S-Neo,Agetec,Fire Pro Wrestling Returns (USA).iso,4.4 GiB,235.6 GiB
Fatal Frame III: The Tormented,7.8,Tecmo,Tecmo,Fatal Frame III - The Tormented (USA).iso,2.9 GiB,238.5 GiB
EyeToy: Play 2,7.8,SCEE,SCEA,EyeToy - Play 2 (USA).iso,1.2 GiB,239.7 GiB
EyeToy: Kinetic,7.8,SCEE London Studio,SCEA,EyeToy - Kinetic (USA).iso,4.0 GiB,243.7 GiB
Dynasty Tactics 2,7.8,Koei,Koei,Dynasty Tactics 2 (USA).iso,2.8 GiB,246.5 GiB
Dropship: United Peace Force,7.8,Camden Studio,Bam Entertainment,Dropship - United Peace Force (USA).iso,921.9 MiB,247.4 GiB
Drakan: The Ancients' Gates,7.8,Surreal Software,SCEA,Drakan - The Ancients' Gates (USA).iso,1.7 GiB,249.1 GiB
Culdcept (2003),7.8,Omiya Soft,NEC Interchannel,Culdcept (USA).iso,4.0 GiB,253.1 GiB
Contra: Shattered Soldier,7.8,KCET,Konami,"Contra - Shattered Soldier (USA) (En,Fr,Es).bin",717.2 MiB,253.8 GiB
Breath of Fire: Dragon Quarter,7.8,Capcom,Capcom,Breath of Fire - Dragon Quarter (USA).iso,1.4 GiB,255.2 GiB
ATV Offroad Fury 3,7.8,Climax Studios,SCEA,ATV Offroad Fury 3 (USA).iso,4.1 GiB,259.3 GiB
Armored Core 2,7.8,From Software,Agetec,Armored Core 2 (USA).iso,3.3 GiB,262.6 GiB
Yakuza 2,7.7,Amusement Vision,Sega,Yakuza 2 (USA).iso,7.7 GiB,270.3 GiB
World Tour Soccer 2002,7.7,Team Soho,989 Sports,World Tour Soccer 2002 (USA).bin,516.2 MiB,270.8 GiB
Taiko Drum Master,7.7,Namco,Namco,Taiko Drum Master (USA).bin,449.3 MiB,271.3 GiB
Smuggler's Run 2: Hostile Territory,7.7,Angel Studios,Rockstar Games,Smuggler's Run 2 - Hostile Territory (USA).iso,1.5 GiB,272.7 GiB
MTV Music Generator 2,7.7,Jester Interactive,Codemasters,MTV Music Generator 2 (USA).bin,714.8 MiB,273.4 GiB
MotoGP (2000),7.7,Namco,Namco,MotoGP 4 (USA).iso,1.2 GiB,274.6 GiB
Monster Rancher 4,7.7,Tecmo,Tecmo,Monster Rancher 4 (USA).iso,1.6 GiB,276.1 GiB
Grandia III,7.7,Game Arts,Square Enix,Grandia III (USA) (Disc 2).iso,4.0 GiB,280.1 GiB
EverQuest Online Adventures: Frontiers,7.7,Sony Online Entertainment,Sony Online Entertainment,EverQuest - Online Adventures - Frontiers (USA) (Beta) (2003-07-18).iso,2.0 GiB,282.1 GiB
ESPN MLS ExtraTime,7.7,Konami Computer Entertainment Hawaii,Konami,ESPN MLS ExtraTime (USA).bin,559.3 MiB,282.6 GiB
Dragon Ball Z: Budokai 3,7.7,Dimps Corporation,Atari SA,Dragon Ball Z - Budokai 3 (USA) (Greatest Hits).iso,4.3 GiB,287.0 GiB
Dance Dance Revolution Extreme,7.7,KCET,Konami,Dance Dance Revolution Extreme (USA).iso,1.2 GiB,288.1 GiB
Champions: Return to Arms,7.7,Snowblind Studios,Sony Online Entertainment,Champions - Return to Arms (USA) (v2.00).iso,4.0 GiB,292.1 GiB
Buzz! The Hollywood Quiz,7.7,Relentless Software,SCEA,Buzz! The Hollywood Quiz (USA).iso,3.6 GiB,295.7 GiB
