Freestyle Motocross: McGrath Vs. Pastrana	4.8	Z-Axis, Ltd.	Acclaim
MTV Sports: T.J. Lavin's Ultimate BMX	4.7	Blue Shift	THQ
Digimon World 3	4.7	Boom	Bandai
Danger Girl	4.3	n-Space	THQ
Creatures	4.3	Creature Labs	Conspiracy Entertainment
Digimon World 2	4.2	Bec	Bandai
All-Star Slammin' D-Ball	4.2	Access	Agetec
Countdown Vampires	4.1	K2 LLC	Bandai
Duke Nukem: Land of the Babes	3.7	n-Space	Infogrames
Army Men: World War - Land, Sea, Air	3.5	3DO	3DO
The Simpsons Wrestling	3.2	Big Ape Productions	Activision
Disney's The Lion King: Simba's Mighty Adventure	3.0	Paradox Development	Activision
Animorphs: Shattered Reality	2.7	SingleTrac	Infogrames
HBO Boxing	2.6	Osiris Studios	Acclaim
Dragon Ball Z: Ultimate Battle 22	2.5	TOSE	Infogrames
